ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP	ALIGNMENT
1842	106_small	SMALL	Bari	Barí	baku	baku	b a k u	bari1297	1246	9.08	-72.94		0	0	?	1 7 1 7	AXBZ	PAKY	3	3.P.C 3.A.V 3.K.C 3.Y.V	2.0 1.5 1.75 0.8	baku	1	1309	b a k u
1747	56_smell	SMELL	LencaSalvador	Lenca-Salvador	ʃuʃi	ʃuʃi	ʃ u ʃ i	lenc1242	2124	13.56	-87.50		0	0	?	3 7 3 7	AXBZ	SYSI	15	15.S.C 15.Y.V 15.S.C 15.I.V	2.0 1.5 1.75 0.8	ʃuʃi	0	1340	ʃ u - ʃ i -
1748	56_smell	SMELL	LencaHonduras	Lenca-Honduras	suis	suis	s u i s	lenc1243	2124	13.67	-88.11		0	0	?	3 7 7 3	AXYN	SYIS	14	14.S.C 14.Y.V 14.I.V 14.S.c	2.0 1.5 1.3 0.8	suis	0	1340	s u i s - -
1749	56_smell	SMELL	Cacaopera	Cacaopera	alawa	alawa	a l a w a	caca1247	2124	13.74	-88.11		0	0	?	7 5 7 6 7	XBYBZ	ALAWA	8	8.A.V 8.L.C 8.A.V 8.W.C 8.A.V	1.5 1.75 1.3 1.75 0.8	alawa	0	1335	a l a w a
1750	56_smell	SMELL	Mayangna	Mayangna	walap	walap	w a l a p	maya1285	2124	14.13	-84.34		0	0	?	6 7 5 7 1	AXBYN	WALAP	18	18.W.C 18.A.V 18.L.C 18.A.V 18.P.c	2.0 1.5 1.75 1.3 0.8	walap	0	1343	w a l a p
1751	56_smell	SMELL	Ulwa	Ulwa	um	um	u m	ulwa1239	2124	12.93	-83.58		0	0	?	7 4	XN	YM	25	25.Y.V 25.M.c	1.5 0.8	um	0	1348	u m
1752	56_smell	SMELL	Miskito	Mískito	kja wal	kja wal	k j a + w a l	misk1239	2124	15.16	-84.29		0	0	?	1 6 7 9 6 7 5	ACX_AXN	KJA_WAL	19	19.K.C 19.J.C 19.A.V 19._._ 19.W.C 19.A.V 19.L.c	2.0 1.5 1.5 0.0 2.0 1.5 0.8	kja+wal	0	1344	k j a + w a l
1753	56_smell	SMELL	Pech	Pech	õ̀h	õ̀h	õ̀/õ h	pech1241	2124	15.80	-85.56		0	0	?	7 3	XN	UH	21	21.U.V 21.H.c	1.5 0.8	õ̀/õh	0	1345	õ̀/õ h
1754	56_smell	SMELL	Rama	Rama	ŋu:k	ŋu:k	ŋ u: k	rama1270	2124	11.50	-83.86		0	0	?	4 7 1	AXN	NYK	22	22.N.C 22.Y.V 22.K.c	2.0 1.5 0.8	ŋu:k	0	1346	ŋ u: k
1755	56_smell	SMELL	MalekuJaika	Maléku Jaíka	u:ɬa	u:ɬa	u: ɬ a	male1297	2124	10.75	-84.73		0	0	?	7 5 7	XBZ	YLA	17	17.Y.V 17.L.C 17.A.V	1.5 1.75 0.8	u:ɬa	0	1342	u: ɬ a
1756	56_smell	SMELL	Boruca	Boruca	súk	súk	s ú/u k	boru1252	2124	8.88	-83.21		0	0	?	3 7 1	AXN	SYK	4	4.S.C 4.Y.V 4.K.c	2.0 1.5 0.8	sú/uk	0	1332	s ú/u k
1757	56_smell	SMELL	Bribri	Bribri	aɺá stsɪ	aɺá stsɪ	a ɺ á/a + s t s ɪ	brib1243	2124	9.40	-83.05		0	0	?	7 5 7 9 3 1 3 7	XBZ_ACCZ	ARA_STSI	5	5.A.V 5.R.C 5.A.V 5._._ 5.S.C 5.T.C 5.S.C 5.I.V	1.5 1.75 0.8 0.0 2.0 1.5 1.5 0.8	aɺá/a+stsɪ	0	1333	- a ɺ á/a + s t s ɪ
1758	56_smell	SMELL	Cabecar	Cabécar	haɺa ssɪ	haɺa ssɪ	h a ɺ a + s s ɪ	cabe1245	2124	9.67	-83.41		0	0	?	3 7 5 7 9 3 3 7	AXBZ_ACZ	HARA_SSI	7	7.H.C 7.A.V 7.R.C 7.A.V 7._._ 7.S.C 7.S.C 7.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.8	haɺa+ssɪ	0	1333	h a ɺ a + s - s ɪ
1759	56_smell	SMELL	Teribe	Teribe	ɺoʃík	ɺoʃík	ɺ o ʃ í/i k	teri1250	2124	9.06	-82.96		0	0	?	5 7 3 7 1	AXBYN	RUSIK	24	24.R.C 24.U.V 24.S.C 24.I.V 24.K.c	2.0 1.5 1.75 1.3 0.8	ɺoʃí/ik	0	1340	ɺ o - ʃ í/i k
1760	56_smell	SMELL	Ngabere	Ngäbere	ɾɔse	ɾɔse	ɾ ɔ s e	ngab1239	2124	8.83	-82.39		0	0	?	5 7 3 7	AXBZ	RUSE	20	20.R.C 20.U.V 20.S.C 20.E.V	2.0 1.5 1.75 0.8	ɾɔse	0	1340	ɾ ɔ - s e -
1761	56_smell	SMELL	Buglere	Buglere	ɲáhwẽ	ɲáhwẽ	ɲ á/a h w ẽ	bugl1243	2124	8.58	-81.26		0	0	?	4 7 3 6 7	AXBCZ	NAHWE	6	6.N.C 6.A.V 6.H.C 6.W.C 6.E.V	2.0 1.5 1.75 1.5 0.8	ɲá/ahwẽ	0	1334	ɲ á/a h w ẽ
1762	56_smell	SMELL	SanBlasKuna	San Blas Kuna	u	u	u	sanb1242	2124	9.16	-78.31		0	0	?	7	X	Y	23	23.Y.V	1.5	u	0	1347	u
1763	56_smell	SMELL	Cogui	Cogui	'hungu	'hungu	'h/h u n g u	cogu1240	2124	10.95	-73.80		0	0	?	3 7 4 1 7	AXMBZ	HYNKY	12	12.H.C 12.Y.V 12.N.c 12.K.C 12.Y.V	2.0 1.5 1.1 1.75 0.8	'h/hungu	0	1339	'h/h u n g u
1764	56_smell	SMELL	Arhuaco	Arhuaco	ɾeʔbuss	ɾeʔbuss	ɾ e ʔ b u s s	arhu1242	2124	10.70	-73.64		0	0	?	5 7 1 1 7 3 3	AXMBYLN	REHPYSS	1	1.R.C 1.E.V 1.H.c 1.P.C 1.Y.V 1.S.c 1.S.c	2.0 1.5 1.1 1.75 1.3 1.1 0.8	ɾeʔbuss	0	1330	ɾ e ʔ b u s s
1765	56_smell	SMELL	Malayo	Malayo	nɨkɨnatuʒi	nɨkɨnatuʒi	n ɨ k ɨ n a t u ʒ i	mala1522	2124	10.93	-73.42		0	0	?	4 7 1 7 4 7 1 7 3 7	AXBYBYBYBZ	NIKINATYSI	16	16.N.C 16.I.V 16.K.C 16.I.V 16.N.C 16.A.V 16.T.C 16.Y.V 16.S.C 16.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	nɨkɨnatuʒi	0	1341	n ɨ k ɨ n a t u ʒ i
1766	56_smell	SMELL	Chimila	Chimila	'mo:	'mo:	'm/m o:	chim1309	2124	10.19	-74.26		0	0	?	4 7	AX	MU	11	11.M.C 11.U.V	2.0 1.5	'm/mo:	0	1338	'm/m o:
1767	56_smell	SMELL	Chibcha	Chibcha	mɨskɨ	mɨskɨ	m ɨ s k ɨ	chib1270	2124	6.25	-74.17		0	0	?	4 7 3 1 7	AXMBZ	MISKI	10	10.M.C 10.I.V 10.S.c 10.K.C 10.I.V	2.0 1.5 1.1 1.75 0.8	mɨskɨ	0	1337	m ɨ s k ɨ
1768	56_smell	SMELL	CentralTunebo	Central Tunebo	'ina jah	'ina jah	'i/i n a + j a h	cent2150	2124	6.89	-72.09		0	0	?	7 4 7 9 6 7 3	XBZ_AXN	INA_JAH	9	9.I.V 9.N.C 9.A.V 9._._ 9.J.C 9.A.V 9.H.c	1.5 1.75 0.8 0.0 2.0 1.5 0.8	'i/ina+jah	0	1336	'i/i n a + j a h
1769	56_smell	SMELL	Bari	Barí	atu	atu	a t u	bari1297	2124	9.08	-72.94		0	0	?	7 1 7	XBZ	ATY	3	3.A.V 3.T.C 3.Y.V	1.5 1.75 0.8	atu	0	1331	a t u
1174	7_smokeexhaust	SMOKE (EXHAUST)	LencaSalvador	Lenca-Salvador	mo	mo	m o	lenc1242	778	13.56	-87.50		0	0	?	4 7	AX	MU	15	15.M.C 15.U.V	2.0 1.5	mo	0	1359	m o
1175	7_smokeexhaust	SMOKE (EXHAUST)	LencaHonduras	Lenca-Honduras	po:ɾo	po:ɾo	p o: ɾ o	lenc1243	778	13.67	-88.11		0	0	?	1 7 5 7	AXBZ	PURU	14	14.P.C 14.U.V 14.R.C 14.U.V	2.0 1.5 1.75 0.8	po:ɾo	0	1349	- p o: ɾ o
1176	7_smokeexhaust	SMOKE (EXHAUST)	Cacaopera	Cacaopera	kiba	kiba	k i b a	caca1247	778	13.74	-88.11		0	0	?	1 7 1 7	AXBZ	KIPA	8	8.K.C 8.I.V 8.P.C 8.A.V	2.0 1.5 1.75 0.8	kiba	0	1353	k i b a
1177	7_smokeexhaust	SMOKE (EXHAUST)	Mayangna	Mayangna	wajau	wajau	w a j a u	maya1285	778	14.13	-84.34		0	0	?	6 7 6 7 7	AXBYZ	WAJAY	18	18.W.C 18.A.V 18.J.C 18.A.V 18.Y.V	2.0 1.5 1.75 1.3 0.8	wajau	0	1361	w a j a u
1178	7_smokeexhaust	SMOKE (EXHAUST)	Ulwa	Ulwa	waju	waju	w a j u	ulwa1239	778	12.93	-83.58		0	0	?	6 7 6 7	AXBZ	WAJY	25	25.W.C 25.A.V 25.J.C 25.Y.V	2.0 1.5 1.75 0.8	waju	0	1361	w a j - u
1179	7_smokeexhaust	SMOKE (EXHAUST)	Miskito	Mískito	kjasma	kjasma	k j a s m a	misk1239	778	15.16	-84.29		0	0	?	1 6 7 3 4 7	ACXBCZ	KJASMA	19	19.K.C 19.J.C 19.A.V 19.S.C 19.M.C 19.A.V	2.0 1.5 1.5 1.75 1.5 0.8	kjasma	0	1362	k j a s m a
1180	7_smokeexhaust	SMOKE (EXHAUST)	Pech	Pech	wãs	wãs	w ã s	pech1241	778	15.80	-85.56		0	0	?	6 7 3	AXN	WAS	21	21.W.C 21.A.V 21.S.c	2.0 1.5 0.8	wãs	0	1364	w ã s
1181	7_smokeexhaust	SMOKE (EXHAUST)	Rama	Rama	sawa	sawa	s a w a	rama1270	778	11.50	-83.86		0	0	?	3 7 6 7	AXBZ	SAWA	22	22.S.C 22.A.V 22.W.C 22.A.V	2.0 1.5 1.75 0.8	sawa	0	1365	s a w a
1182	7_smokeexhaust	SMOKE (EXHAUST)	MalekuJaika	Maléku Jaíka	uxu:ma	uxu:ma	u x u: m a	male1297	778	10.75	-84.73		0	0	?	7 3 7 4 7	XBYBZ	YGYMA	17	17.Y.V 17.G.C 17.Y.V 17.M.C 17.A.V	1.5 1.75 1.3 1.75 0.8	uxu:ma	0	1360	u x u: m a
1183	7_smokeexhaust	SMOKE (EXHAUST)	Boruca	Boruca	dʒìdʒà	dʒìdʒà	dʒ ì/i dʒ à/a	boru1252	778	8.88	-83.21		0	0	?	1 7 1 7	AXBZ	TITA	4	4.T.C 4.I.V 4.T.C 4.A.V	2.0 1.5 1.75 0.8	dʒì/idʒà/a	0	1351	dʒ ì/i dʒ à/a
1184	7_smokeexhaust	SMOKE (EXHAUST)	Bribri	Bribri	ʃkaɺã̂	ʃkaɺã̂	ʃ k a ɺ ã̂/ã	brib1243	778	9.40	-83.05		0	0	?	3 1 7 5 7	ACYBZ	SKARA	5	5.S.C 5.K.C 5.A.V 5.R.C 5.A.V	2.0 1.5 1.3 1.75 0.8	ʃkaɺã̂/ã	0	1349	ʃ k a ɺ ã̂/ã
1185	7_smokeexhaust	SMOKE (EXHAUST)	Cabecar	Cabécar	ʃkaɺã́	ʃkaɺã́	ʃ k a ɺ ã́/ã	cabe1245	778	9.67	-83.41		0	0	?	3 1 7 5 7	ACYBZ	SKARA	7	7.S.C 7.K.C 7.A.V 7.R.C 7.A.V	2.0 1.5 1.3 1.75 0.8	ʃkaɺã́/ã	0	1349	ʃ k a ɺ ã́/ã
1186	7_smokeexhaust	SMOKE (EXHAUST)	Teribe	Teribe	ɲó	ɲó	ɲ ó/o	teri1250	778	9.06	-82.96		0	0	?	4 7	AX	NU	24	24.N.C 24.U.V	2.0 1.5	ɲó/o	0	1366	ɲ ó/o
1187	7_smokeexhaust	SMOKE (EXHAUST)	Ngabere	Ngäbere	ŋɯbɯ	ŋɯbɯ	ŋ ɯ b ɯ	ngab1239	778	8.83	-82.39		0	0	?	4 7 1 7	AXBZ	NIPI	20	20.N.C 20.I.V 20.P.C 20.I.V	2.0 1.5 1.75 0.8	ŋɯbɯ	0	1363	ŋ ɯ b ɯ
1188	7_smokeexhaust	SMOKE (EXHAUST)	Buglere	Buglere	hiã́	hiã́	h i ã́/ã	bugl1243	778	8.58	-81.26		0	0	?	3 7 7	AXZ	HIA	6	6.H.C 6.I.V 6.A.V	2.0 1.5 0.8	hiã́/ã	0	1352	h i ã́/ã
1189	7_smokeexhaust	SMOKE (EXHAUST)	Dorasque	Dorasque	kébusa	kébusa	k é/e b u s a	dora1242	778	8.57	-82.38		0	0	?	1 7 1 7 3 7	AXBYBZ	KEPYSA	13	13.K.C 13.E.V 13.P.C 13.Y.V 13.S.C 13.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ké/ebusa	0	1358	k é/e b u s a
1190	7_smokeexhaust	SMOKE (EXHAUST)	SanBlasKuna	San Blas Kuna	wa:	wa:	w a:	sanb1242	778	9.16	-78.31		0	0	?	6 7	AX	WA	23	23.W.C 23.A.V	2.0 1.5	wa:	0	1364	w a: -
1191	7_smokeexhaust	SMOKE (EXHAUST)	Cogui	Cogui	ihia	ihia	i h i a	cogu1240	778	10.95	-73.80		0	0	?	7 3 7 7	XBYZ	IHIA	12	12.I.V 12.H.C 12.I.V 12.A.V	1.5 1.75 1.3 0.8	ihia	0	1357	i h i a
1192	7_smokeexhaust	SMOKE (EXHAUST)	Arhuaco	Arhuaco	'zatʃa	'zatʃa	'z/z a tʃ a	arhu1242	778	10.70	-73.64		0	0	?	3 7 1 7	AXBZ	SATA	1	1.S.C 1.A.V 1.T.C 1.A.V	2.0 1.5 1.75 0.8	'z/zatʃa	0	1349	'z/z - a tʃ a
1193	7_smokeexhaust	SMOKE (EXHAUST)	Malayo	Malayo	suta	suta	s u t a	mala1522	778	10.93	-73.42		0	0	?	3 7 1 7	AXBZ	SYTA	16	16.S.C 16.Y.V 16.T.C 16.A.V	2.0 1.5 1.75 0.8	suta	0	1349	s - u t a
1194	7_smokeexhaust	SMOKE (EXHAUST)	Chimila	Chimila	'iŋŋaʔ	'iŋŋaʔ	'i/i ŋ ŋ a ʔ	chim1309	778	10.19	-74.26		0	0	?	7 4 4 7 1	XMBYN	INNAH	11	11.I.V 11.N.c 11.N.C 11.A.V 11.H.c	1.5 1.1 1.75 1.3 0.8	'i/iŋŋaʔ	0	1356	'i/i ŋ ŋ a ʔ
1195	7_smokeexhaust	SMOKE (EXHAUST)	Chibcha	Chibcha	ie	ie	i e	chib1270	778	6.25	-74.17		0	0	?	7 7	XZ	IE	10	10.I.V 10.E.V	1.5 0.8	ie	1	1355	i e
1196	7_smokeexhaust	SMOKE (EXHAUST)	CentralTunebo	Central Tunebo	'ijaɾa	'ijaɾa	'i/i j a ɾ a	cent2150	778	6.89	-72.09		0	0	?	7 6 7 5 7	XBYBZ	IJARA	9	9.I.V 9.J.C 9.A.V 9.R.C 9.A.V	1.5 1.75 1.3 1.75 0.8	'i/ijaɾa	0	1354	'i/i j a ɾ a
1197	7_smokeexhaust	SMOKE (EXHAUST)	Bari	Barí	inakba	inakba	i n a k b a	bari1297	778	9.08	-72.94		0	0	?	7 4 7 1 1 7	XBYMBZ	INAKPA	3	3.I.V 3.N.C 3.A.V 3.K.c 3.P.C 3.A.V	1.5 1.75 1.3 1.1 1.75 0.8	inakba	0	1350	i n a k b a
2249	99_snake	SNAKE	LencaSalvador	Lenca-Salvador	amap	amap	a m a p	lenc1242	730	13.56	-87.50		0	0	?	7 4 7 1	XBYN	AMAP	15	15.A.V 15.M.C 15.A.V 15.P.c	1.5 1.75 1.3 0.8	amap	0	1379	a m a p
2250	99_snake	SNAKE	LencaHonduras	Lenca-Honduras	salala	salala	s a l a l a	lenc1243	730	13.67	-88.11		0	0	?	3 7 5 7 5 7	AXBYBZ	SALALA	14	14.S.C 14.A.V 14.L.C 14.A.V 14.L.C 14.A.V	2.0 1.5 1.75 1.3 1.75 0.8	salala	0	1378	s a l a l a
2251	99_snake	SNAKE	Cacaopera	Cacaopera	jara	jara	j a r a	caca1247	730	13.74	-88.11		0	0	?	6 7 5 7	AXBZ	JARA	8	8.J.C 8.A.V 8.R.C 8.A.V	2.0 1.5 1.75 0.8	jara	0	1372	j a r a
2252	99_snake	SNAKE	Mayangna	Mayangna	bil	bil	b i l	maya1285	730	14.13	-84.34		0	0	?	1 7 5	AXN	PIL	18	18.P.C 18.I.V 18.L.c	2.0 1.5 0.8	bil	0	1381	b i l
2253	99_snake	SNAKE	Ulwa	Ulwa	di:muih	di:muih	d i: m u i h	ulwa1239	730	12.93	-83.58		0	0	?	1 7 4 7 7 3	AXBYYN	TIMYIH	25	25.T.C 25.I.V 25.M.C 25.Y.V 25.I.V 25.H.c	2.0 1.5 1.75 1.3 1.3 0.8	di:muih	0	1387	d i: m u i h
2254	99_snake	SNAKE	Miskito	Mískito	pjẽta	pjẽta	p j ẽ t a	misk1239	730	15.16	-84.29		0	0	?	1 6 7 1 7	ACXBZ	PJETA	19	19.P.C 19.J.C 19.E.V 19.T.C 19.A.V	2.0 1.5 1.5 1.75 0.8	pjẽta	0	1382	p j ẽ t a
2255	99_snake	SNAKE	Pech	Pech	ìs	ìs	ì/i s	pech1241	730	15.80	-85.56		0	0	?	7 3	XN	IS	21	21.I.V 21.S.c	1.5 0.8	ì/is	0	1383	ì/i s
2256	99_snake	SNAKE	Rama	Rama	a:lbut	a:lbut	a: l b u t	rama1270	730	11.50	-83.86		0	0	?	7 5 1 7 1	XMBYN	ALPYT	22	22.A.V 22.L.c 22.P.C 22.Y.V 22.T.c	1.5 1.1 1.75 1.3 0.8	a:lbut	0	1384	a: l b u t
2257	99_snake	SNAKE	MalekuJaika	Maléku Jaíka	ɬala:ki	ɬala:ki	ɬ a l a: k i	male1297	730	10.75	-84.73		0	0	?	5 7 5 7 1 7	AXBYBZ	LALAKI	17	17.L.C 17.A.V 17.L.C 17.A.V 17.K.C 17.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ɬala:ki	0	1380	ɬ a l a: k i
2258	99_snake	SNAKE	Boruca	Boruca	tèbèk	tèbèk	t è/e b è/e k	boru1252	730	8.88	-83.21		0	0	?	1 7 1 7 1	AXBYN	TEPEK	4	4.T.C 4.E.V 4.P.C 4.E.V 4.K.c	2.0 1.5 1.75 1.3 0.8	tè/ebè/ek	0	1369	t è/e b è/e k
2259	99_snake	SNAKE	Bribri	Bribri	tkabɪ́	tkabɪ́	t k a b ɪ́/ɪ	brib1243	730	9.40	-83.05		0	0	?	1 1 7 1 7	ACYBZ	TKAPI	5	5.T.C 5.K.C 5.A.V 5.P.C 5.I.V	2.0 1.5 1.3 1.75 0.8	tkabɪ́/ɪ	0	1370	t k a b ɪ́/ɪ
2260	99_snake	SNAKE	Cabecar	Cabécar	tkabɪ̀	tkabɪ̀	t k a b ɪ̀/ɪ	cabe1245	730	9.67	-83.41		0	0	?	1 1 7 1 7	ACYBZ	TKAPI	7	7.T.C 7.K.C 7.A.V 7.P.C 7.I.V	2.0 1.5 1.3 1.75 0.8	tkabɪ̀/ɪ	0	1370	t k a b ɪ̀/ɪ
2261	99_snake	SNAKE	Teribe	Teribe	bugúɾ	bugúɾ	b u g ú/u ɾ	teri1250	730	9.06	-82.96		0	0	?	1 7 1 7 5	AXBYN	PYKYR	24	24.P.C 24.Y.V 24.K.C 24.Y.V 24.R.c	2.0 1.5 1.75 1.3 0.8	bugú/uɾ	0	1386	b u g ú/u ɾ
2262	99_snake	SNAKE	Ngabere	Ngäbere	itʃa	itʃa	i tʃ a	ngab1239	730	8.83	-82.39		0	0	?	7 1 7	XBZ	ITA	20	20.I.V 20.T.C 20.A.V	1.5 1.75 0.8	itʃa	0	1368	- i tʃ a
2263	99_snake	SNAKE	Buglere	Buglere	hoɾisi	hoɾisi	h o ɾ i s i	bugl1243	730	8.58	-81.26		0	0	?	3 7 5 7 3 7	AXBYBZ	HURISI	6	6.H.C 6.U.V 6.R.C 6.I.V 6.S.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	hoɾisi	0	1371	h o ɾ i s i
2264	99_snake	SNAKE	Dorasque	Dorasque	buli	buli	b u l i	dora1242	730	8.57	-82.38		0	0	?	1 7 5 7	AXBZ	PYLI	13	13.P.C 13.Y.V 13.L.C 13.I.V	2.0 1.5 1.75 0.8	buli	0	1377	b u l i
2265	99_snake	SNAKE	SanBlasKuna	San Blas Kuna	nakpe	nakpe	n a k p e	sanb1242	730	9.16	-78.31		0	0	?	4 7 1 1 7	AXMBZ	NAKPE	23	23.N.C 23.A.V 23.K.c 23.P.C 23.E.V	2.0 1.5 1.1 1.75 0.8	nakpe	0	1385	n a k p e
2266	99_snake	SNAKE	Cogui	Cogui	'tagbi	'tagbi	't/t a g b i	cogu1240	730	10.95	-73.80		0	0	?	1 7 1 1 7	AXMBZ	TAKPI	12	12.T.C 12.A.V 12.K.c 12.P.C 12.I.V	2.0 1.5 1.1 1.75 0.8	't/tagbi	0	1376	't/t a g b i
2267	99_snake	SNAKE	Arhuaco	Arhuaco	gwi'omɨ	gwi'omɨ	g w i 'o/o m ɨ	arhu1242	730	10.70	-73.64		0	0	?	1 6 7 7 4 7	ACXYBZ	KWIUMI	1	1.K.C 1.W.C 1.I.V 1.U.V 1.M.C 1.I.V	2.0 1.5 1.5 1.3 1.75 0.8	gwi'o/omɨ	0	1367	g w i 'o/o m ɨ
2268	99_snake	SNAKE	Malayo	Malayo	guma	guma	g u m a	mala1522	730	10.93	-73.42		0	0	?	1 7 4 7	AXBZ	KYMA	16	16.K.C 16.Y.V 16.M.C 16.A.V	2.0 1.5 1.75 0.8	guma	0	1367	g - u - m a
2269	99_snake	SNAKE	Chimila	Chimila	'mannuʔ	'mannuʔ	'm/m a n n u ʔ	chim1309	730	10.19	-74.26		0	0	?	4 7 4 4 7 1	AXMBYN	MANNYH	11	11.M.C 11.A.V 11.N.c 11.N.C 11.Y.V 11.H.c	2.0 1.5 1.1 1.75 1.3 0.8	'm/mannuʔ	0	1375	'm/m a n n u ʔ
2270	99_snake	SNAKE	Chibcha	Chibcha	mɨso	mɨso	m ɨ s o	chib1270	730	6.25	-74.17		0	0	?	4 7 3 7	AXBZ	MISU	10	10.M.C 10.I.V 10.S.C 10.U.V	2.0 1.5 1.75 0.8	mɨso	0	1374	m ɨ s o
2271	99_snake	SNAKE	Bari	Barí	tidu	tidu	t i d u	bari1297	730	9.08	-72.94		0	0	?	1 7 1 7	AXBZ	TITY	3	3.T.C 3.I.V 3.T.C 3.Y.V	2.0 1.5 1.75 0.8	tidu	0	1368	t i d u
2272	99_snake	SNAKE	CentralTunebo	Central Tunebo	kumoɾo'a	kumoɾo'a	k u m o ɾ o 'a/a	cent2150	730	6.89	-72.09		0	0	?	1 7 4 7 5 7 7	AXBYBYZ	KYMURUA	9	9.K.C 9.Y.V 9.M.C 9.U.V 9.R.C 9.U.V 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kumoɾo'a/a	0	1373	k u m o ɾ o 'a/a
2584	92_stomach	STOMACH	LencaSalvador	Lenca-Salvador	k'omo	k'omo	k 'o/o m o	lenc1242	819	13.56	-87.50		0	0	?	1 7 4 7	AXBZ	KUMU	15	15.K.C 15.U.V 15.M.C 15.U.V	2.0 1.5 1.75 0.8	k'o/omo	0	1400	k 'o/o m o
2585	92_stomach	STOMACH	LencaHonduras	Lenca-Honduras	maNkera	maNkera	m a n k e r a	lenc1243	819	13.67	-88.11		0	0	?	4 7 4 1 7 5 7	AXMBYBZ	MANKERA	14	14.M.C 14.A.V 14.N.c 14.K.C 14.E.V 14.R.C 14.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	mankera	0	1388	m a n k e r a
2586	92_stomach	STOMACH	Cacaopera	Cacaopera	kawam	kawam	k a w a m	caca1247	819	13.74	-88.11		0	0	?	1 7 6 7 4	AXBYN	KAWAM	8	8.K.C 8.A.V 8.W.C 8.A.V 8.M.c	2.0 1.5 1.75 1.3 0.8	kawam	0	1394	k a w a m
2587	92_stomach	STOMACH	Mayangna	Mayangna	ba	ba	b a	maya1285	819	14.13	-84.34		0	0	?	1 7	AX	PA	18	18.P.C 18.A.V	2.0 1.5	ba	1	1403	b - - a
2588	92_stomach	STOMACH	Ulwa	Ulwa	ba	ba	b a	ulwa1239	819	12.93	-83.58		0	0	?	1 7	AX	PA	25	25.P.C 25.A.V	2.0 1.5	ba	1	1403	b - - a
2589	92_stomach	STOMACH	Miskito	Mískito	bjara	bjara	b j a r a	misk1239	819	15.16	-84.29		0	0	?	1 6 7 5 7	ACXBZ	PJARA	19	19.P.C 19.J.C 19.A.V 19.R.C 19.A.V	2.0 1.5 1.5 1.75 0.8	bjara	1	1395	b j a r a
2590	92_stomach	STOMACH	Pech	Pech	já	já	j á/a	pech1241	819	15.80	-85.56		0	0	?	6 7	AX	JA	21	21.J.C 21.A.V	2.0 1.5	já/a	0	1405	j á/a
2591	92_stomach	STOMACH	Rama	Rama	uɾmut	uɾmut	u ɾ m u t	rama1270	819	11.50	-83.86		0	0	?	7 5 4 7 1	XMBYN	YRMYT	22	22.Y.V 22.R.c 22.M.C 22.Y.V 22.T.c	1.5 1.1 1.75 1.3 0.8	uɾmut	0	1406	u ɾ m u t
2592	92_stomach	STOMACH	MalekuJaika	Maléku Jaíka	ŋo:ki	ŋo:ki	ŋ o: k i	male1297	819	10.75	-84.73		0	0	?	4 7 1 7	AXBZ	NUKI	17	17.N.C 17.U.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	ŋo:ki	0	1402	ŋ o: k i
2593	92_stomach	STOMACH	Boruca	Boruca	kúà	kúà	k ú/u à/a	boru1252	819	8.88	-83.21		0	0	?	1 7 7	AXZ	KYA	4	4.K.C 4.Y.V 4.A.V	2.0 1.5 0.8	kú/uà/a	0	1390	k ú/u à/a
2594	92_stomach	STOMACH	Bribri	Bribri	dʒã̂uì	dʒã̂uì	dʒ ã̂/ã u ì/i	brib1243	819	9.40	-83.05		0	0	?	1 7 7 7	AXYZ	TAYI	5	5.T.C 5.A.V 5.Y.V 5.I.V	2.0 1.5 1.3 0.8	dʒã̂/ãuì/i	0	1391	dʒ ã̂/ã u ì/i
2595	92_stomach	STOMACH	Cabecar	Cabécar	dʒã́hkù	dʒã́hkù	dʒ ã́/ã h k ù/u	cabe1245	819	9.67	-83.41		0	0	?	1 7 3 1 7	AXMBZ	TAHKY	7	7.T.C 7.A.V 7.H.c 7.K.C 7.Y.V	2.0 1.5 1.1 1.75 0.8	dʒã́/ãhkù/u	0	1393	dʒ ã́/ã h k ù/u
2596	92_stomach	STOMACH	Teribe	Teribe	bʊ̀uó	bʊ̀uó	b ʊ̀/ʊ u ó/o	teri1250	819	9.06	-82.96		0	0	?	1 7 7 7	AXYZ	PYYU	24	24.P.C 24.Y.V 24.Y.V 24.U.V	2.0 1.5 1.3 0.8	bʊ̀/ʊuó/o	0	1403	b ʊ̀/ʊ u ó/o
2597	92_stomach	STOMACH	Ngabere	Ngäbere	bule	bule	b u l e	ngab1239	819	8.83	-82.39		0	0	?	1 7 5 7	AXBZ	PYLE	20	20.P.C 20.Y.V 20.L.C 20.E.V	2.0 1.5 1.75 0.8	bule	0	1404	b u l e
