# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP
2603	92_stomach	STOMACH	Malayo	Malayo	tɨmɨkɨna	tɨmɨkɨna	t ɨ m ɨ k ɨ n a	mala1522	819	10.93	-73.42		0	0	?	1 7 4 7 1 7 4 7	AXBYBYBZ	TIMIKINA	16	16.T.C 16.I.V 16.M.C 16.I.V 16.K.C 16.I.V 16.N.C 16.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	tɨmɨkɨna	0	1401
2604	92_stomach	STOMACH	Chimila	Chimila	ke:ɾu	ke:ɾu	k e: ɾ u	chim1309	819	10.19	-74.26		0	0	?	1 7 5 7	AXBZ	KERY	11	11.K.C 11.E.V 11.R.C 11.Y.V	2.0 1.5 1.75 0.8	ke:ɾu	0	1397
2605	92_stomach	STOMACH	Chibcha	Chibcha	ie	ie	i e	chib1270	819	6.25	-74.17		0	0	?	7 7	XZ	IE	10	10.I.V 10.E.V	1.5 0.8	ie	1	1396
2606	92_stomach	STOMACH	CentralTunebo	Central Tunebo	'jiɾa	'jiɾa	'j/j i ɾ a	cent2150	819	6.89	-72.09		0	0	?	6 7 5 7	AXBZ	JIRA	9	9.J.C 9.I.V 9.R.C 9.A.V	2.0 1.5 1.75 0.8	'j/jiɾa	0	1395
2607	92_stomach	STOMACH	Bari	Barí	i:si	i:si	i: s i	bari1297	819	9.08	-72.94		0	0	?	7 3 7	XBZ	ISI	3	3.I.V 3.S.C 3.I.V	1.5 1.75 0.8	i:si	0	1389
#
1937	13_stone	STONE	LencaSalvador	Lenca-Salvador	ke	ke	k e	lenc1242	857	13.56	-87.50		0	0	?	1 7	AX	KE	15	15.K.C 15.E.V	2.0 1.5	ke	1	1414
1938	13_stone	STONE	LencaHonduras	Lenca-Honduras	ke	ke	k e	lenc1243	857	13.67	-88.11		0	0	?	1 7	AX	KE	14	14.K.C 14.E.V	2.0 1.5	ke	0	1414
1939	13_stone	STONE	Cacaopera	Cacaopera	apa	apa	a p a	caca1247	857	13.74	-88.11		0	0	?	7 1 7	XBZ	APA	8	8.A.V 8.P.C 8.A.V	1.5 1.75 0.8	apa	0	1412
1940	13_stone	STONE	Mayangna	Mayangna	ki	ki	k i	maya1285	857	14.13	-84.34		0	0	?	1 7	AX	KI	18	18.K.C 18.I.V	2.0 1.5	ki	0	1410
1941	13_stone	STONE	Ulwa	Ulwa	ki	ki	k i	ulwa1239	857	12.93	-83.58		0	0	?	1 7	AX	KI	25	25.K.C 25.I.V	2.0 1.5	ki	0	1410
1942	13_stone	STONE	Miskito	Mískito	walpa	walpa	w a l p a	misk1239	857	15.16	-84.29		0	0	?	6 7 5 1 7	AXMBZ	WALPA	19	19.W.C 19.A.V 19.L.c 19.P.C 19.A.V	2.0 1.5 1.1 1.75 0.8	walpa	0	1417
1943	13_stone	STONE	Pech	Pech	sàʔ	sàʔ	s à/a ʔ	pech1241	857	15.80	-85.56		0	0	?	3 7 1	AXN	SAH	21	21.S.C 21.A.V 21.H.c	2.0 1.5 0.8	sà/aʔ	0	1418
1944	13_stone	STONE	Rama	Rama	ŋali:ŋ	ŋali:ŋ	ŋ a l i: ŋ	rama1270	857	11.50	-83.86		0	0	?	4 7 5 7 4	AXBYN	NALIN	22	22.N.C 22.A.V 22.L.C 22.I.V 22.N.c	2.0 1.5 1.75 1.3 0.8	ŋali:ŋ	0	1419
1945	13_stone	STONE	MalekuJaika	Maléku Jaíka	oktaɾa:	oktaɾa:	o k t a ɾ a:	male1297	857	10.75	-84.73		0	0	?	7 1 1 7 5 7	XMBYBZ	UKTARA	17	17.U.V 17.K.c 17.T.C 17.A.V 17.R.C 17.A.V	1.5 1.1 1.75 1.3 1.75 0.8	oktaɾa:	0	1416
1946	13_stone	STONE	Boruca	Boruca	káŋ	káŋ	k á/a ŋ	boru1252	857	8.88	-83.21		0	0	?	1 7 4	AXN	KAN	4	4.K.C 4.A.V 4.N.c	2.0 1.5 0.8	ká/aŋ	0	1410
1947	13_stone	STONE	Bribri	Bribri	âk	âk	â/a k	brib1243	857	9.40	-83.05		0	0	?	7 1	XN	AK	5	5.A.V 5.K.c	1.5 0.8	â/ak	0	1411
1948	13_stone	STONE	Cabecar	Cabécar	hák	hák	h á/a k	cabe1245	857	9.67	-83.41		0	0	?	3 7 1	AXN	HAK	7	7.H.C 7.A.V 7.K.c	2.0 1.5 0.8	há/ak	0	1411
1949	13_stone	STONE	Teribe	Teribe	àk	àk	à/a k	teri1250	857	9.06	-82.96		0	0	?	7 1	XN	AK	24	24.A.V 24.K.c	1.5 0.8	à/ak	0	1411
1950	13_stone	STONE	Ngabere	Ngäbere	hɔ	hɔ	h ɔ	ngab1239	857	8.83	-82.39		0	0	?	3 7	AX	HU	20	20.H.C 20.U.V	2.0 1.5	hɔ	0	1411
1951	13_stone	STONE	Buglere	Buglere	ke	ke	k e	bugl1243	857	8.58	-81.26		0	0	?	1 7	AX	KE	6	6.K.C 6.E.V	2.0 1.5	ke	0	1410
1952	13_stone	STONE	Dorasque	Dorasque	agá	agá	a g á/a	dora1242	857	8.57	-82.38		0	0	?	7 1 7	XBZ	AKA	13	13.A.V 13.K.C 13.A.V	1.5 1.75 0.8	agá/a	0	1414
1953	13_stone	STONE	SanBlasKuna	San Blas Kuna	akkwa	akkwa	a k k w a	sanb1242	857	9.16	-78.31		0	0	?	7 1 1 6 7	XMBCZ	AKKWA	23	23.A.V 23.K.c 23.K.C 23.W.C 23.A.V	1.5 1.1 1.75 1.5 0.8	akkwa	0	1420
1954	13_stone	STONE	Cogui	Cogui	'hagi	'hagi	'h/h a g i	cogu1240	857	10.95	-73.80		0	0	?	3 7 1 7	AXBZ	HAKI	12	12.H.C 12.A.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	'h/hagi	0	1411
1955	13_stone	STONE	Arhuaco	Arhuaco	'aʔnɨ	'aʔnɨ	'a/a ʔ n ɨ	arhu1242	857	10.70	-73.64		0	0	?	7 1 4 7	XBCZ	AHNI	1	1.A.V 1.H.C 1.N.C 1.I.V	1.5 1.75 1.5 0.8	'a/aʔnɨ	0	1408
1956	13_stone	STONE	Malayo	Malayo	ɨgina	ɨgina	ɨ g i n a	mala1522	857	10.93	-73.42		0	0	?	7 1 7 4 7	XBYBZ	IKINA	16	16.I.V 16.K.C 16.I.V 16.N.C 16.A.V	1.5 1.75 1.3 1.75 0.8	ɨgina	0	1415
1957	13_stone	STONE	Chimila	Chimila	kɾe:kakwi	kɾe:kakwi	k ɾ e: k a k w i	chim1309	857	10.19	-74.26		0	0	?	1 5 7 1 7 1 6 7	ACXBYBCZ	KREKAKWI	11	11.K.C 11.R.C 11.E.V 11.K.C 11.A.V 11.K.C 11.W.C 11.I.V	2.0 1.5 1.5 1.75 1.3 1.75 1.5 0.8	kɾe:kakwi	0	1413
1958	13_stone	STONE	Chibcha	Chibcha	hɨka	hɨka	h ɨ k a	chib1270	857	6.25	-74.17		0	0	?	3 7 1 7	AXBZ	HIKA	10	10.H.C 10.I.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	hɨka	0	1411
1959	13_stone	STONE	CentralTunebo	Central Tunebo	a'ka	a'ka	a 'k/k a	cent2150	857	6.89	-72.09		0	0	?	7 1 7	XBZ	AKA	9	9.A.V 9.K.C 9.A.V	1.5 1.75 0.8	a'k/ka	0	1411
1960	13_stone	STONE	Bari	Barí	ã:	ã:	ã:	bari1297	857	9.08	-72.94		0	0	?	7	X	A	3	3.A.V	1.5	ã:	0	1409
#
2273	90_sun	SUN	LencaSalvador	Lenca-Salvador	jaʃa	jaʃa	j a ʃ a	lenc1242	1343	13.56	-87.50		0	0	?	6 7 3 7	AXBZ	JASA	15	15.J.C 15.A.V 15.S.C 15.A.V	2.0 1.5 1.75 0.8	jaʃa	0	1433
2274	90_sun	SUN	LencaHonduras	Lenca-Honduras	kasi	kasi	k a s i	lenc1243	1343	13.67	-88.11		0	0	?	1 7 3 7	AXBZ	KASI	14	14.K.C 14.A.V 14.S.C 14.I.V	2.0 1.5 1.75 0.8	kasi	1	1432
2275	90_sun	SUN	Cacaopera	Cacaopera	lan	lan	l a n	caca1247	1343	13.74	-88.11		0	0	?	5 7 4	AXN	LAN	8	8.L.C 8.A.V 8.N.c	2.0 1.5 0.8	lan	0	1426
2276	90_sun	SUN	Mayangna	Mayangna	ma	ma	m a	maya1285	1343	14.13	-84.34		0	0	?	4 7	AX	MA	18	18.M.C 18.A.V	2.0 1.5	ma	0	1436
2277	90_sun	SUN	Ulwa	Ulwa	ma	ma	m a	ulwa1239	1343	12.93	-83.58		0	0	?	4 7	AX	MA	25	25.M.C 25.A.V	2.0 1.5	ma	0	1436
2278	90_sun	SUN	Miskito	Mískito	ju	ju	j u	misk1239	1343	15.16	-84.29		0	0	?	6 7	AX	JY	19	19.J.C 19.Y.V	2.0 1.5	ju	0	1437
2279	90_sun	SUN	Pech	Pech	ã̀:	ã̀:	ã̀:/ã:	pech1241	1343	15.80	-85.56		0	0	?	7	X	A	21	21.A.V	1.5	ã̀:/ã:	0	1439
2280	90_sun	SUN	Rama	Rama	alka	alka	a l k a	rama1270	1343	11.50	-83.86		0	0	?	7 5 1 7	XMBZ	ALKA	22	22.A.V 22.L.c 22.K.C 22.A.V	1.5 1.1 1.75 0.8	alka	0	1440
2281	90_sun	SUN	MalekuJaika	Maléku Jaíka	to:xi	to:xi	t o: x i	male1297	1343	10.75	-84.73		0	0	?	1 7 3 7	AXBZ	TUGI	17	17.T.C 17.U.V 17.G.C 17.I.V	2.0 1.5 1.75 0.8	to:xi	0	1435
2282	90_sun	SUN	Boruca	Boruca	kàk	kàk	k à/a k	boru1252	1343	8.88	-83.21		0	0	?	1 7 1	AXN	KAK	4	4.K.C 4.A.V 4.K.c	2.0 1.5 0.8	kà/ak	0	1423
2283	90_sun	SUN	Bribri	Bribri	díuʊ̀	díuʊ̀	d í/i u ʊ̀/ʊ	brib1243	1343	9.40	-83.05		0	0	?	1 7 7 7	AXYZ	TIYY	5	5.T.C 5.I.V 5.Y.V 5.Y.V	2.0 1.5 1.3 0.8	dí/iuʊ̀/ʊ	0	1424
2284	90_sun	SUN	Cabecar	Cabécar	kã́uʊ́	kã́uʊ́	k ã́/ã u ʊ́/ʊ	cabe1245	1343	9.67	-83.41		0	0	?	1 7 7 7	AXYZ	KAYY	7	7.K.C 7.A.V 7.Y.V 7.Y.V	2.0 1.5 1.3 0.8	kã́/ãuʊ́/ʊ	0	1425
2285	90_sun	SUN	Teribe	Teribe	dɺò	dɺò	d ɺ ò/o	teri1250	1343	9.06	-82.96		0	0	?	1 5 7	ACX	TRU	24	24.T.C 24.R.C 24.U.V	2.0 1.5 1.5	dɺò/o	0	1442
2286	90_sun	SUN	Ngabere	Ngäbere	ɲɔnɔ	ɲɔnɔ	ɲ ɔ n ɔ	ngab1239	1343	8.83	-82.39		0	0	?	4 7 4 7	AXBZ	NUNU	20	20.N.C 20.U.V 20.N.C 20.U.V	2.0 1.5 1.75 0.8	ɲɔnɔ	0	1438
2287	90_sun	SUN	Buglere	Buglere	tʃwi	tʃwi	tʃ w i	bugl1243	1343	8.58	-81.26		0	0	?	1 6 7	ACX	TWI	6	6.T.C 6.W.C 6.I.V	2.0 1.5 1.5	tʃwi	0	1421
2288	90_sun	SUN	Dorasque	Dorasque	kerél	kerél	k e r é/e l	dora1242	1343	8.57	-82.38		0	0	?	1 7 5 7 5	AXBYN	KEREL	13	13.K.C 13.E.V 13.R.C 13.E.V 13.L.c	2.0 1.5 1.75 1.3 0.8	keré/el	0	1431
2289	90_sun	SUN	SanBlasKuna	San Blas Kuna	tata	tata	t a t a	sanb1242	1343	9.16	-78.31		0	0	?	1 7 1 7	AXBZ	TATA	23	23.T.C 23.A.V 23.T.C 23.A.V	2.0 1.5 1.75 0.8	tata	0	1441
2290	90_sun	SUN	Cogui	Cogui	'niui	'niui	'n/n i u i	cogu1240	1343	10.95	-73.80		0	0	?	4 7 7 7	AXYZ	NIYI	12	12.N.C 12.I.V 12.Y.V 12.I.V	2.0 1.5 1.3 0.8	'n/niui	0	1430
2291	90_sun	SUN	Arhuaco	Arhuaco	dʒwi	dʒwi	dʒ w i	arhu1242	1343	10.70	-73.64		0	0	?	1 6 7	ACX	TWI	1	1.T.C 1.W.C 1.I.V	2.0 1.5 1.5	dʒwi	0	1421
2292	90_sun	SUN	Malayo	Malayo	'dʒui	'dʒui	'd/d ʒ u i	mala1522	1343	10.93	-73.42		0	0	?	1 3 7 7	ACXZ	TSYI	16	16.T.C 16.S.C 16.Y.V 16.I.V	2.0 1.5 1.5 0.8	'd/dʒui	0	1434
2293	90_sun	SUN	Chimila	Chimila	'diŋŋaʔ	'diŋŋaʔ	'd/d i ŋ ŋ a ʔ	chim1309	1343	10.19	-74.26		0	0	?	1 7 4 4 7 1	AXMBYN	TINNAH	11	11.T.C 11.I.V 11.N.c 11.N.C 11.A.V 11.H.c	2.0 1.5 1.1 1.75 1.3 0.8	'd/diŋŋaʔ	0	1429
2294	90_sun	SUN	Chibcha	Chibcha	sua	sua	s u a	chib1270	1343	6.25	-74.17		0	0	?	3 7 7	AXZ	SYA	10	10.S.C 10.Y.V 10.A.V	2.0 1.5 0.8	sua	0	1428
2295	90_sun	SUN	CentralTunebo	Central Tunebo	'raʔsa	'raʔsa	'r/r a ʔ s a	cent2150	1343	6.89	-72.09		0	0	?	5 7 1 3 7	AXBCZ	RAHSA	9	9.R.C 9.A.V 9.H.C 9.S.C 9.A.V	2.0 1.5 1.75 1.5 0.8	'r/raʔsa	0	1427
2296	90_sun	SUN	Bari	Barí	nia:	nia:	n i a:	bari1297	1343	9.08	-72.94		0	0	?	4 7 7	AXZ	NIA	3	3.N.C 3.I.V 3.A.V	2.0 1.5 0.8	nia:	0	1422
#
529	81_tail	TAIL	LencaSalvador	Lenca-Salvador	ts'oh	ts'oh	t s 'o/o h	lenc1242	1220	13.56	-87.50		0	0	?	1 3 7 3	ACXN	TSUH	15	15.T.C 15.S.C 15.U.V 15.H.c	2.0 1.5 1.5 0.8	ts'o/oh	0	1454
530	81_tail	TAIL	LencaHonduras	Lenca-Honduras	wan	wan	w a n	lenc1243	1220	13.67	-88.11		0	0	?	6 7 4	AXN	WAN	14	14.W.C 14.A.V 14.N.c	2.0 1.5 0.8	wan	0	1453
531	81_tail	TAIL	Cacaopera	Cacaopera	kuna	kuna	k u n a	caca1247	1220	13.74	-88.11		0	0	?	1 7 4 7	AXBZ	KYNA	8	8.K.C 8.Y.V 8.N.C 8.A.V	2.0 1.5 1.75 0.8	kuna	0	1448
532	81_tail	TAIL	Mayangna	Mayangna	mamah	mamah	m a m a h	maya1285	1220	14.13	-84.34		0	0	?	4 7 4 7 3	AXBYN	MAMAH	18	18.M.C 18.A.V 18.M.C 18.A.V 18.H.c	2.0 1.5 1.75 1.3 0.8	mamah	0	1456
533	81_tail	TAIL	Ulwa	Ulwa	umah	umah	u m a h	ulwa1239	1220	12.93	-83.58		0	0	?	7 4 7 3	XBYN	YMAH	25	25.Y.V 25.M.C 25.A.V 25.H.c	1.5 1.75 1.3 0.8	umah	0	1456
534	81_tail	TAIL	Miskito	Mískito	wajka	wajka	w a j k a	misk1239	1220	15.16	-84.29		0	0	?	6 7 6 1 7	AXMBZ	WAJKA	19	19.W.C 19.A.V 19.J.c 19.K.C 19.A.V	2.0 1.5 1.1 1.75 0.8	wajka	0	1457
535	81_tail	TAIL	Pech	Pech	pàɾ	pàɾ	p à/a ɾ	pech1241	1220	15.80	-85.56		0	0	?	1 7 5	AXN	PAR	21	21.P.C 21.A.V 21.R.c	2.0 1.5 0.8	pà/aɾ	0	1446
536	81_tail	TAIL	Rama	Rama	tuk	tuk	t u k	rama1270	1220	11.50	-83.86		0	0	?	1 7 1	AXN	TYK	22	22.T.C 22.Y.V 22.K.c	2.0 1.5 0.8	tuk	0	1452
537	81_tail	TAIL	MalekuJaika	Maléku Jaíka	tuki:	tuki:	t u k i:	male1297	1220	10.75	-84.73		0	0	?	1 7 1 7	AXBZ	TYKI	17	17.T.C 17.Y.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	tuki:	0	1452
538	81_tail	TAIL	Boruca	Boruca	kuàntsá	kuàntsá	k u à/a n t s á/a	boru1252	1220	8.88	-83.21		0	0	?	1 7 7 4 1 3 7	AXYMBCZ	KYANTSA	4	4.K.C 4.Y.V 4.A.V 4.N.c 4.T.C 4.S.C 4.A.V	2.0 1.5 1.3 1.1 1.75 1.5 0.8	kuà/antsá/a	0	1445
539	81_tail	TAIL	Bribri	Bribri	baɺḗk	baɺḗk	b a ɺ ẽ́/ẽ k	brib1243	1220	9.40	-83.05		0	0	?	1 7 5 7 1	AXBYN	PAREK	5	5.P.C 5.A.V 5.R.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 0.8	baɺẽ́/ẽk	0	1446
540	81_tail	TAIL	Cabecar	Cabécar	baɺḗk	baɺḗk	b a ɺ ẽ́/ẽ k	cabe1245	1220	9.67	-83.41		0	0	?	1 7 5 7 1	AXBYN	PAREK	7	7.P.C 7.A.V 7.R.C 7.E.V 7.K.c	2.0 1.5 1.75 1.3 0.8	baɺẽ́/ẽk	0	1446
541	81_tail	TAIL	Teribe	Teribe	ɸɺàk	ɸɺàk	ɸ ɺ à/a k	teri1250	1220	9.06	-82.96		0	0	?	3 5 7 1	ACXN	BRAK	24	24.B.C 24.R.C 24.A.V 24.K.c	2.0 1.5 1.5 0.8	ɸɺà/ak	0	1446
542	81_tail	TAIL	Ngabere	Ngäbere	kɯbaɾa	kɯbaɾa	k ɯ b a ɾ a	ngab1239	1220	8.83	-82.39		0	0	?	1 7 1 7 5 7	AXBYBZ	KIPARA	20	20.K.C 20.I.V 20.P.C 20.A.V 20.R.C 20.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kɯbaɾa	0	1458
543	81_tail	TAIL	Buglere	Buglere	skugda	skugda	s k u g d a	bugl1243	1220	8.58	-81.26		0	0	?	3 1 7 1 1 7	ACYMBZ	SKYKTA	6	6.S.C 6.K.C 6.Y.V 6.K.c 6.T.C 6.A.V	2.0 1.5 1.3 1.1 1.75 0.8	skugda	0	1447
544	81_tail	TAIL	Dorasque	Dorasque	dug	dug	d u g	dora1242	1220	8.57	-82.38		0	0	?	1 7 1	AXN	TYK	13	13.T.C 13.Y.V 13.K.c	2.0 1.5 0.8	dug	0	1452
545	81_tail	TAIL	SanBlasKuna	San Blas Kuna	punnu	punnu	p u n n u	sanb1242	1220	9.16	-78.31		0	0	?	1 7 4 4 7	AXMBZ	PYNNY	23	23.P.C 23.Y.V 23.N.c 23.N.C 23.Y.V	2.0 1.5 1.1 1.75 0.8	punnu	0	1459
546	81_tail	TAIL	Cogui	Cogui	'nugi	'nugi	'n/n u g i	cogu1240	1220	10.95	-73.80		0	0	?	4 7 1 7	AXBZ	NYKI	12	12.N.C 12.Y.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	'n/nugi	0	1451
547	81_tail	TAIL	Arhuaco	Arhuaco	'dʒoʔo	'dʒoʔo	'd/d ʒ o ʔ o	arhu1242	1220	10.70	-73.64		0	0	?	1 3 7 1 7	ACXBZ	TSUHU	1	1.T.C 1.S.C 1.U.V 1.H.C 1.U.V	2.0 1.5 1.5 1.75 0.8	'd/dʒoʔo	0	1443
548	81_tail	TAIL	Malayo	Malayo	duʃkɨna	duʃkɨna	d u ʃ k ɨ n a	mala1522	1220	10.93	-73.42		0	0	?	1 7 3 1 7 4 7	AXMBYBZ	TYSKINA	16	16.T.C 16.Y.V 16.S.c 16.K.C 16.I.V 16.N.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	duʃkɨna	0	1455
549	81_tail	TAIL	Chimila	Chimila	bukɾa	bukɾa	b u k ɾ a	chim1309	1220	10.19	-74.26		0	0	?	1 7 1 5 7	AXBCZ	PYKRA	11	11.P.C 11.Y.V 11.K.C 11.R.C 11.A.V	2.0 1.5 1.75 1.5 0.8	bukɾa	0	1450
550	81_tail	TAIL	Chibcha	Chibcha	suhuka	suhuka	s u h u k a	chib1270	1220	6.25	-74.17		0	0	?	3 7 3 7 1 7	AXBYBZ	SYHYKA	10	10.S.C 10.Y.V 10.H.C 10.Y.V 10.K.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	suhuka	0	1443
551	81_tail	TAIL	CentralTunebo	Central Tunebo	ɾusta'ɾa	ɾusta'ɾa	ɾ u s t a 'ɾ/ɾ a	cent2150	1220	6.89	-72.09		0	0	?	5 7 3 1 7 5 7	AXMBYBZ	RYSTARA	9	9.R.C 9.Y.V 9.S.c 9.T.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ɾusta'ɾ/ɾa	0	1449
552	81_tail	TAIL	Bari	Barí	anikku	anikku	a n i k k u	bari1297	1220	9.08	-72.94		0	0	?	7 4 7 1 1 7	XBYMBZ	ANIKKY	3	3.A.V 3.N.C 3.I.V 3.K.c 3.K.C 3.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	anikku	0	1444
#
1030	12_talk	TALK	LencaSalvador	Lenca-Salvador	ʃakini	ʃakini	ʃ a k i n i	lenc1242	2708	13.56	-87.50		0	0	?	3 7 1 7 4 7	AXBYBZ	SAKINI	15	15.S.C 15.A.V 15.K.C 15.I.V 15.N.C 15.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʃakini	0	1472
1031	12_talk	TALK	LencaHonduras	Lenca-Honduras	mol	mol	m o l	lenc1243	2708	13.67	-88.11		0	0	?	4 7 5	AXN	MUL	14	14.M.C 14.U.V 14.L.c	2.0 1.5 0.8	mol	0	1471
1032	12_talk	TALK	Cacaopera	Cacaopera	piswa	piswa	p i s w a	caca1247	2708	13.74	-88.11		0	0	?	1 7 3 6 7	AXBCZ	PISWA	8	8.P.C 8.I.V 8.S.C 8.W.C 8.A.V	2.0 1.5 1.75 1.5 0.8	piswa	0	1465
1033	12_talk	TALK	Mayangna	Mayangna	jul	jul	j u l	maya1285	2708	14.13	-84.34		0	0	?	6 7 5	AXN	JYL	18	18.J.C 18.Y.V 18.L.c	2.0 1.5 0.8	jul	0	1475
1034	12_talk	TALK	Ulwa	Ulwa	julbau	julbau	j u l b a u	ulwa1239	2708	12.93	-83.58		0	0	?	6 7 5 1 7 7	AXMBYZ	JYLPAY	25	25.J.C 25.Y.V 25.L.c 25.P.C 25.A.V 25.Y.V	2.0 1.5 1.1 1.75 1.3 0.8	julbau	0	1475
1035	12_talk	TALK	Miskito	Mískito	ajs	ajs	a j s	misk1239	2708	15.16	-84.29		0	0	?	7 6 3	XLN	AJS	19	19.A.V 19.J.c 19.S.c	1.5 1.1 0.8	ajs	0	1476
1036	12_talk	TALK	Pech	Pech	kapáʃ	kapáʃ	k a p á/a ʃ	pech1241	2708	15.80	-85.56		0	0	?	1 7 1 7 3	AXBYN	KAPAS	21	21.K.C 21.A.V 21.P.C 21.A.V 21.S.c	2.0 1.5 1.75 1.3 0.8	kapá/aʃ	0	1478
1037	12_talk	TALK	Rama	Rama	baltiŋ	baltiŋ	b a l t i ŋ	rama1270	2708	11.50	-83.86		0	0	?	1 7 5 1 7 4	AXMBYN	PALTIN	22	22.P.C 22.A.V 22.L.c 22.T.C 22.I.V 22.N.c	2.0 1.5 1.1 1.75 1.3 0.8	baltiŋ	0	1479
1038	12_talk	TALK	MalekuJaika	Maléku Jaíka	ɬai:ki	ɬai:ki	ɬ a i: k i	male1297	2708	10.75	-84.73		0	0	?	5 7 7 1 7	AXYBZ	LAIKI	17	17.L.C 17.A.V 17.I.V 17.K.C 17.I.V	2.0 1.5 1.3 1.75 0.8	ɬai:ki	0	1474
1039	12_talk	TALK	Boruca	Boruca	tèk	tèk	t è/e k	boru1252	2708	8.88	-83.21		0	0	?	1 7 1	AXN	TEK	4	4.T.C 4.E.V 4.K.c	2.0 1.5 0.8	tè/ek	0	1462
1040	12_talk	TALK	Bribri	Bribri	ut	ut	u t	brib1243	2708	9.40	-83.05		0	0	?	7 1	XN	YT	5	5.Y.V 5.T.c	1.5 0.8	ut	0	1463
1041	12_talk	TALK	Cabecar	Cabécar	utɪ	utɪ	u t ɪ	cabe1245	2708	9.67	-83.41		0	0	?	7 1 7	XBZ	YTI	7	7.Y.V 7.T.C 7.I.V	1.5 1.75 0.8	utɪ	0	1463
1042	12_talk	TALK	Teribe	Teribe	thẽɺẽ́	thẽɺẽ́	t h ẽ ɺ ẽ́/ẽ	teri1250	2708	9.06	-82.96		0	0	?	1 3 7 5 7	ACXBZ	THERE	24	24.T.C 24.H.C 24.E.V 24.R.C 24.E.V	2.0 1.5 1.5 1.75 0.8	thẽɺẽ́/ẽ	0	1481
1043	12_talk	TALK	Ngabere	Ngäbere	blit	blit	b l i t	ngab1239	2708	8.83	-82.39		0	0	?	1 5 7 1	ACXN	PLIT	20	20.P.C 20.L.C 20.I.V 20.T.c	2.0 1.5 1.5 0.8	blit	0	1477
1044	12_talk	TALK	Buglere	Buglere	geɾule	geɾule	g e ɾ u l e	bugl1243	2708	8.58	-81.26		0	0	?	1 7 5 7 5 7	AXBYBZ	KERYLE	6	6.K.C 6.E.V 6.R.C 6.Y.V 6.L.C 6.E.V	2.0 1.5 1.75 1.3 1.75 0.8	geɾule	0	1464
1045	12_talk	TALK	Dorasque	Dorasque	set	set	s e t	dora1242	2708	8.57	-82.38		0	0	?	3 7 1	AXN	SET	13	13.S.C 13.E.V 13.T.c	2.0 1.5 0.8	set	0	1470
1046	12_talk	TALK	SanBlasKuna	San Blas Kuna	sunmakke	sunmakke	s u n m a k k e	sanb1242	2708	9.16	-78.31		0	0	?	3 7 4 4 7 1 1 7	AXMBYMBZ	SYNMAKKE	23	23.S.C 23.Y.V 23.N.c 23.M.C 23.A.V 23.K.c 23.K.C 23.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	sunmakke	0	1480
1047	12_talk	TALK	Cogui	Cogui	'neʃ	'neʃ	'n/n e ʃ	cogu1240	2708	10.95	-73.80		0	0	?	4 7 3	AXN	NES	12	12.N.C 12.E.V 12.S.c	2.0 1.5 0.8	'n/neʃ	0	1469
1048	12_talk	TALK	Arhuaco	Arhuaco	asei	asei	a s e i	arhu1242	2708	10.70	-73.64		0	0	?	7 3 7 7	XBYZ	ASEI	1	1.A.V 1.S.C 1.E.V 1.I.V	1.5 1.75 1.3 0.8	asei	0	1460
1049	12_talk	TALK	Malayo	Malayo	ashé	ashé	a s h é/e	mala1522	2708	10.93	-73.42		0	0	?	7 3 3 7	XMBZ	ASHE	16	16.A.V 16.S.c 16.H.C 16.E.V	1.5 1.1 1.75 0.8	ashé/e	0	1473
1050	12_talk	TALK	Chimila	Chimila	ta:ɾaŋ	ta:ɾaŋ	t a: ɾ a ŋ	chim1309	2708	10.19	-74.26		0	0	?	1 7 5 7 4	AXBYN	TARAN	11	11.T.C 11.A.V 11.R.C 11.A.V 11.N.c	2.0 1.5 1.75 1.3 0.8	ta:ɾaŋ	0	1468
1051	12_talk	TALK	Chibcha	Chibcha	kuβu	kuβu	k u β u	chib1270	2708	6.25	-74.17		0	0	?	1 7 3 7	AXBZ	KYBY	10	10.K.C 10.Y.V 10.B.C 10.Y.V	2.0 1.5 1.75 0.8	kuβu	0	1467
