# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	ALIGNMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP
1945	13_stone	STONE	MalekuJaika	Maléku Jaíka	oktaɾa:	oktaɾa:	o k t a ɾ a:	male1297	857	10.7485	-84.7318		340	0	?	- o k t - a ɾ a:	7 1 1 7 5 7	XMBYBZ	UKTARA	17	17.U.V 17.K.c 17.T.C 17.A.V 17.R.C 17.A.V	1.5 1.1 1.75 1.3 1.75 0.8	oktaɾa:	0	1417
1946	13_stone	STONE	Boruca	Boruca	káŋ	káŋ	k á/a ŋ	boru1252	857	8.88093	-83.2124		338	0	?	k á/a ŋ	1 7 4	AXN	KAN	4	4.K.C 4.A.V 4.N.c	2.0 1.5 0.8	ká/aŋ	0	1411
1947	13_stone	STONE	Bribri	Bribri	âk	âk	â/a k	brib1243	857	9.39794	-83.0539		340	0	?	- â/a k - - - - -	7 1	XN	AK	5	5.A.V 5.K.c	1.5 0.8	â/ak	0	1412
1948	13_stone	STONE	Cabecar	Cabécar	hák	hák	h á/a k	cabe1245	857	9.67031	-83.4102		340	0	?	h á/a k - - - - -	3 7 1	AXN	HAK	7	7.H.C 7.A.V 7.K.c	2.0 1.5 0.8	há/ak	0	1412
1949	13_stone	STONE	Teribe	Teribe	àk	àk	à/a k	teri1250	857	9.067	-82.9631		340	0	?	- à/a k - - - - -	7 1	XN	AK	24	24.A.V 24.K.c	1.5 0.8	à/ak	0	1412
1950	13_stone	STONE	Ngabere	Ngäbere	hɔ	hɔ	h ɔ	ngab1239	857	8.8251	-82.3911		340	0	?	h ɔ - - - - - -	3 7	AX	HU	20	20.H.C 20.U.V	2.0 1.5	hɔ	0	1412
1951	13_stone	STONE	Buglere	Buglere	ke	ke	k e	bugl1243	857	8.57695	-81.25648		338	0	?	k e -	1 7	AX	KE	6	6.K.C 6.E.V	2.0 1.5	ke	0	1411
1952	13_stone	STONE	Dorasque	Dorasque	agá	agá	a g á/a	dora1242	857	8.567442	-82.375717		340	0	?	- a g - - á/a - -	7 1 7	XBZ	AKA	13	13.A.V 13.K.C 13.A.V	1.5 1.75 0.8	agá/a	0	1415
1953	13_stone	STONE	SanBlasKuna	San Blas Kuna	akkwa	akkwa	a k k w a	sanb1242	857	9.15686	-78.3075		340	0	?	- a k k w - a -	7 1 1 6 7	XMBCZ	AKKWA	23	23.A.V 23.K.c 23.K.C 23.W.C 23.A.V	1.5 1.1 1.75 1.5 0.8	akkwa	0	1421
1954	13_stone	STONE	Cogui	Cogui	'hagi	'hagi	'h/h a g i	cogu1240	857	10.9485	-73.8043		340	0	?	'h/h a g - - i - -	3 7 1 7	AXBZ	HAKI	12	12.H.C 12.A.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	'h/hagi	0	1412
1955	13_stone	STONE	Arhuaco	Arhuaco	'aʔnɨ	'aʔnɨ	'a/a ʔ n ɨ	arhu1242	857	10.7018	-73.6363		340	0	?	- 'a/a ʔ n - ɨ - -	7 1 4 7	XBCZ	AHNI	1	1.A.V 1.H.C 1.N.C 1.I.V	1.5 1.75 1.5 0.8	'a/aʔnɨ	0	1409
1956	13_stone	STONE	Malayo	Malayo	ɨgina	ɨgina	ɨ g i n a	mala1522	857	10.9286	-73.4056		340	0	?	- ɨ g - - i n a	7 1 7 4 7	XBYBZ	IKINA	16	16.I.V 16.K.C 16.I.V 16.N.C 16.A.V	1.5 1.75 1.3 1.75 0.8	ɨgina	0	1416
1957	13_stone	STONE	Chimila	Chimila	kɾe:kakwi	kɾe:kakwi	k ɾ e: k a k w i	chim1309	857	10.1902	-74.2559		1253	0	?		1 5 7 1 7 1 6 7	ACXBYBCZ	KREKAKWI	11	11.K.C 11.R.C 11.E.V 11.K.C 11.A.V 11.K.C 11.W.C 11.I.V	2.0 1.5 1.5 1.75 1.3 1.75 1.5 0.8	kɾe:kakwi	0	1414
1958	13_stone	STONE	Chibcha	Chibcha	hɨka	hɨka	h ɨ k a	chib1270	857	6.24999	-74.1666		340	0	?	h ɨ k - - a - -	3 7 1 7	AXBZ	HIKA	10	10.H.C 10.I.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	hɨka	0	1412
1959	13_stone	STONE	CentralTunebo	Central Tunebo	a'ka	a'ka	a 'k/k a	cent2150	857	6.8867	-72.097		340	0	?	- a 'k/k - - a - -	7 1 7	XBZ	AKA	9	9.A.V 9.K.C 9.A.V	1.5 1.75 0.8	a'k/ka	0	1412
1960	13_stone	STONE	Bari	Barí	ã:	ã:	ã:	bari1297	857	9.08497	-72.9353		340	0	?	- ã: - - - - - -	7	X	A	3	3.A.V	1.5	ã:	0	1410
#
2279	90_sun	SUN	Pech	Pech	ã̀:	ã̀:	ã̀:/ã:	pech1241	1343	15.8033	-85.558		390	0	?	- ã̀:/ã: - -	7	X	A	21	21.A.V	1.5	ã̀:/ã:	0	1440
2280	90_sun	SUN	Rama	Rama	alka	alka	a l k a	rama1270	1343	11.5007	-83.8571		1261	0	?		7 5 1 7	XMBZ	ALKA	22	22.A.V 22.L.c 22.K.C 22.A.V	1.5 1.1 1.75 0.8	alka	0	1441
2281	90_sun	SUN	MalekuJaika	Maléku Jaíka	to:xi	to:xi	t o: x i	male1297	1343	10.7485	-84.7318		392	0	?	t o: x i	1 7 3 7	AXBZ	TUGI	17	17.T.C 17.U.V 17.G.C 17.I.V	2.0 1.5 1.75 0.8	to:xi	0	1436
2282	90_sun	SUN	Boruca	Boruca	kàk	kàk	k à/a k	boru1252	1343	8.88093	-83.2124		390	0	?	k à/a k -	1 7 1	AXN	KAK	4	4.K.C 4.A.V 4.K.c	2.0 1.5 0.8	kà/ak	0	1424
2283	90_sun	SUN	Bribri	Bribri	díuʊ̀	díuʊ̀	d í/i u ʊ̀/ʊ	brib1243	1343	9.39794	-83.0539		1255	0	?		1 7 7 7	AXYZ	TIYY	5	5.T.C 5.I.V 5.Y.V 5.Y.V	2.0 1.5 1.3 0.8	dí/iuʊ̀/ʊ	0	1425
2284	90_sun	SUN	Cabecar	Cabécar	kã́uʊ́	kã́uʊ́	k ã́/ã u ʊ́/ʊ	cabe1245	1343	9.67031	-83.4102		390	0	?	k ã́/ã u ʊ́/ʊ	1 7 7 7	AXYZ	KAYY	7	7.K.C 7.A.V 7.Y.V 7.Y.V	2.0 1.5 1.3 0.8	kã́/ãuʊ́/ʊ	0	1426
2285	90_sun	SUN	Teribe	Teribe	dɺò	dɺò	d ɺ ò/o	teri1250	1343	9.067	-82.9631		1262	0	?		1 5 7	ACX	TRU	24	24.T.C 24.R.C 24.U.V	2.0 1.5 1.5	dɺò/o	0	1443
2286	90_sun	SUN	Ngabere	Ngäbere	ɲɔnɔ	ɲɔnɔ	ɲ ɔ n ɔ	ngab1239	1343	8.8251	-82.3911		1260	0	?		4 7 4 7	AXBZ	NUNU	20	20.N.C 20.U.V 20.N.C 20.U.V	2.0 1.5 1.75 0.8	ɲɔnɔ	0	1439
2287	90_sun	SUN	Buglere	Buglere	tʃwi	tʃwi	tʃ w i	bugl1243	1343	8.57695	-81.25648		392	0	?	tʃ w - i	1 6 7	ACX	TWI	6	6.T.C 6.W.C 6.I.V	2.0 1.5 1.5	tʃwi	0	1422
2288	90_sun	SUN	Dorasque	Dorasque	kerél	kerél	k e r é/e l	dora1242	1343	8.567442	-82.375717		1257	0	?		1 7 5 7 5	AXBYN	KEREL	13	13.K.C 13.E.V 13.R.C 13.E.V 13.L.c	2.0 1.5 1.75 1.3 0.8	keré/el	0	1432
2289	90_sun	SUN	SanBlasKuna	San Blas Kuna	tata	tata	t a t a	sanb1242	1343	9.15686	-78.3075		394	0	?	t a t - a	1 7 1 7	AXBZ	TATA	23	23.T.C 23.A.V 23.T.C 23.A.V	2.0 1.5 1.75 0.8	tata	0	1442
2290	90_sun	SUN	Cogui	Cogui	'niui	'niui	'n/n i u i	cogu1240	1343	10.9485	-73.8043		392	0	?	'n/n i u i	4 7 7 7	AXYZ	NIYI	12	12.N.C 12.I.V 12.Y.V 12.I.V	2.0 1.5 1.3 0.8	'n/niui	0	1431
2291	90_sun	SUN	Arhuaco	Arhuaco	dʒwi	dʒwi	dʒ w i	arhu1242	1343	10.7018	-73.6363		392	0	?	dʒ w - i	1 6 7	ACX	TWI	1	1.T.C 1.W.C 1.I.V	2.0 1.5 1.5	dʒwi	0	1422
2292	90_sun	SUN	Malayo	Malayo	'dʒui	'dʒui	ˈdʒ/dʒ u i	mala1522	1343	10.9286	-73.4056		392	0	?	ˈdʒ/dʒ u - i	1 7 7	AXZ	TYI	16	16.T.C 16.Y.V 16.I.V	2.0 1.5 0.8	ˈdʒ/dʒui	0	1435
2293	90_sun	SUN	Chimila	Chimila	'diŋŋaʔ	'diŋŋaʔ	'd/d i ŋ ŋ a ʔ	chim1309	1343	10.1902	-74.2559		393	0	?	'd/d i ŋ ŋ a ʔ	1 7 4 4 7 1	AXMBYN	TINNAH	11	11.T.C 11.I.V 11.N.c 11.N.C 11.A.V 11.H.c	2.0 1.5 1.1 1.75 1.3 0.8	'd/diŋŋaʔ	0	1430
2294	90_sun	SUN	Chibcha	Chibcha	sua	sua	s u a	chib1270	1343	6.24999	-74.1666		392	0	?	s u - a	3 7 7	AXZ	SYA	10	10.S.C 10.Y.V 10.A.V	2.0 1.5 0.8	sua	0	1429
2295	90_sun	SUN	CentralTunebo	Central Tunebo	'raʔsa	'raʔsa	'r/r a ʔ s a	cent2150	1343	6.8867	-72.097		394	0	?	'r/r a ʔ s a	5 7 1 3 7	AXBCZ	RAHSA	9	9.R.C 9.A.V 9.H.C 9.S.C 9.A.V	2.0 1.5 1.75 1.5 0.8	'r/raʔsa	0	1428
2296	90_sun	SUN	Bari	Barí	nia:	nia:	n i a:	bari1297	1343	9.08497	-72.9353		393	0	?	n i - - a: -	4 7 7	AXZ	NIA	3	3.N.C 3.I.V 3.A.V	2.0 1.5 0.8	nia:	0	1423
#
535	81_tail	TAIL	Pech	Pech	pàɾ	pàɾ	p à/a ɾ	pech1241	1220	15.8033	-85.558		97	0	?	- - p à/a ɾ - -	1 7 5	AXN	PAR	21	21.P.C 21.A.V 21.R.c	2.0 1.5 0.8	pà/aɾ	0	1447
536	81_tail	TAIL	Rama	Rama	tuk	tuk	t u k	rama1270	1220	11.5007	-83.8571		98	0	?	t u - k - - -	1 7 1	AXN	TYK	22	22.T.C 22.Y.V 22.K.c	2.0 1.5 0.8	tuk	0	1453
537	81_tail	TAIL	MalekuJaika	Maléku Jaíka	tuki:	tuki:	t u k i:	male1297	1220	10.7485	-84.7318		98	0	?	t u - k i: - -	1 7 1 7	AXBZ	TYKI	17	17.T.C 17.Y.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	tuki:	0	1453
538	81_tail	TAIL	Boruca	Boruca	kuàntsá	kuàntsá	k u à/a n t s á/a	boru1252	1220	8.88093	-83.2124		1265	0	?		1 7 7 4 1 3 7	AXYMBCZ	KYANTSA	4	4.K.C 4.Y.V 4.A.V 4.N.c 4.T.C 4.S.C 4.A.V	2.0 1.5 1.3 1.1 1.75 1.5 0.8	kuà/antsá/a	0	1446
539	81_tail	TAIL	Bribri	Bribri	baɺḗk	baɺḗk	b a ɺ ẽ́/ẽ k	brib1243	1220	9.39794	-83.0539		97	0	?	- - b a ɺ ẽ́/ẽ k	1 7 5 7 1	AXBYN	PAREK	5	5.P.C 5.A.V 5.R.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 0.8	baɺẽ́/ẽk	0	1447
540	81_tail	TAIL	Cabecar	Cabécar	baɺḗk	baɺḗk	b a ɺ ẽ́/ẽ k	cabe1245	1220	9.67031	-83.4102		97	0	?	- - b a ɺ ẽ́/ẽ k	1 7 5 7 1	AXBYN	PAREK	7	7.P.C 7.A.V 7.R.C 7.E.V 7.K.c	2.0 1.5 1.75 1.3 0.8	baɺẽ́/ẽk	0	1447
541	81_tail	TAIL	Teribe	Teribe	ɸɺàk	ɸɺàk	ɸ ɺ à/a k	teri1250	1220	9.067	-82.9631		97	0	?	- - ɸ - ɺ à/a k	3 5 7 1	ACXN	BRAK	24	24.B.C 24.R.C 24.A.V 24.K.c	2.0 1.5 1.5 0.8	ɸɺà/ak	0	1447
542	81_tail	TAIL	Ngabere	Ngäbere	kɯbaɾa	kɯbaɾa	k ɯ b a ɾ a	ngab1239	1220	8.8251	-82.3911		97	0	?	k ɯ b a ɾ a -	1 7 1 7 5 7	AXBYBZ	KIPARA	20	20.K.C 20.I.V 20.P.C 20.A.V 20.R.C 20.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kɯbaɾa	0	1459
543	81_tail	TAIL	Buglere	Buglere	skugda	skugda	s k u g d a	bugl1243	1220	8.57695	-81.25648		1266	0	?		3 1 7 1 1 7	ACYMBZ	SKYKTA	6	6.S.C 6.K.C 6.Y.V 6.K.c 6.T.C 6.A.V	2.0 1.5 1.3 1.1 1.75 0.8	skugda	0	1448
544	81_tail	TAIL	Dorasque	Dorasque	dug	dug	d u g	dora1242	1220	8.567442	-82.375717		98	0	?	d u - g - - -	1 7 1	AXN	TYK	13	13.T.C 13.Y.V 13.K.c	2.0 1.5 0.8	dug	0	1453
545	81_tail	TAIL	SanBlasKuna	San Blas Kuna	punnu	punnu	p u n n u	sanb1242	1220	9.15686	-78.3075		99	0	?	p u n n u	1 7 4 4 7	AXMBZ	PYNNY	23	23.P.C 23.Y.V 23.N.c 23.N.C 23.Y.V	2.0 1.5 1.1 1.75 0.8	punnu	0	1460
546	81_tail	TAIL	Cogui	Cogui	'nugi	'nugi	'n/n u g i	cogu1240	1220	10.9485	-73.8043		98	0	?	'n/n u - g i - -	4 7 1 7	AXBZ	NYKI	12	12.N.C 12.Y.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	'n/nugi	0	1452
547	81_tail	TAIL	Arhuaco	Arhuaco	'dʒoʔo	'dʒoʔo	'd/d ʒ o ʔ o	arhu1242	1220	10.7018	-73.6363		98	0	?	'd/d - ʒ - o ʔ o	1 3 7 1 7	ACXBZ	TSUHU	1	1.T.C 1.S.C 1.U.V 1.H.C 1.U.V	2.0 1.5 1.5 1.75 0.8	'd/dʒoʔo	0	1444
548	81_tail	TAIL	Malayo	Malayo	duʃkɨna	duʃkɨna	d u ʃ k ɨ n a	mala1522	1220	10.9286	-73.4056		98	0	?	d u ʃ k ɨ n a	1 7 3 1 7 4 7	AXMBYBZ	TYSKINA	16	16.T.C 16.Y.V 16.S.c 16.K.C 16.I.V 16.N.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	duʃkɨna	0	1456
549	81_tail	TAIL	Chimila	Chimila	bukɾa	bukɾa	b u k ɾ a	chim1309	1220	10.1902	-74.2559		99	0	?	b u k ɾ a	1 7 1 5 7	AXBCZ	PYKRA	11	11.P.C 11.Y.V 11.K.C 11.R.C 11.A.V	2.0 1.5 1.75 1.5 0.8	bukɾa	0	1451
550	81_tail	TAIL	Chibcha	Chibcha	suhuka	suhuka	s u h u k a	chib1270	1220	6.24999	-74.1666		98	0	?	s u h - u k a	3 7 3 7 1 7	AXBYBZ	SYHYKA	10	10.S.C 10.Y.V 10.H.C 10.Y.V 10.K.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	suhuka	0	1444
551	81_tail	TAIL	CentralTunebo	Central Tunebo	ɾusta'ɾa	ɾusta'ɾa	ɾ u s t a 'ɾ/ɾ a	cent2150	1220	6.8867	-72.097		98	0	?	ɾ u s t a 'ɾ/ɾ a	5 7 3 1 7 5 7	AXMBYBZ	RYSTARA	9	9.R.C 9.Y.V 9.S.c 9.T.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ɾusta'ɾ/ɾa	0	1450
552	81_tail	TAIL	Bari	Barí	anikku	anikku	a n i k k u	bari1297	1220	9.08497	-72.9353		1263	0	?		7 4 7 1 1 7	XBYMBZ	ANIKKY	3	3.A.V 3.N.C 3.I.V 3.K.c 3.K.C 3.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	anikku	0	1445
#
1036	12_talk	TALK	Pech	Pech	kapáʃ	kapáʃ	k a p á/a ʃ	pech1241	2708	15.8033	-85.558		1282	0	?		1 7 1 7 3	AXBYN	KAPAS	21	21.K.C 21.A.V 21.P.C 21.A.V 21.S.c	2.0 1.5 1.75 1.3 0.8	kapá/aʃ	0	1479
1037	12_talk	TALK	Rama	Rama	baltiŋ	baltiŋ	b a l t i ŋ	rama1270	2708	11.5007	-83.8571		1283	0	?		1 7 5 1 7 4	AXMBYN	PALTIN	22	22.P.C 22.A.V 22.L.c 22.T.C 22.I.V 22.N.c	2.0 1.5 1.1 1.75 1.3 0.8	baltiŋ	0	1480
1038	12_talk	TALK	MalekuJaika	Maléku Jaíka	ɬai:ki	ɬai:ki	ɬ a i: k i	male1297	2708	10.7485	-84.7318		191	0	?	ɬ a - i: k i	5 7 7 1 7	AXYBZ	LAIKI	17	17.L.C 17.A.V 17.I.V 17.K.C 17.I.V	2.0 1.5 1.3 1.75 0.8	ɬai:ki	0	1475
1039	12_talk	TALK	Boruca	Boruca	tèk	tèk	t è/e k	boru1252	2708	8.88093	-83.2124		191	0	?	t è/e - - k -	1 7 1	AXN	TEK	4	4.T.C 4.E.V 4.K.c	2.0 1.5 0.8	tè/ek	0	1463
1040	12_talk	TALK	Bribri	Bribri	ut	ut	u t	brib1243	2708	9.39794	-83.0539		192	0	?	- u t - - - - -	7 1	XN	YT	5	5.Y.V 5.T.c	1.5 0.8	ut	0	1464
1041	12_talk	TALK	Cabecar	Cabécar	utɪ	utɪ	u t ɪ	cabe1245	2708	9.67031	-83.4102		192	0	?	- u t - ɪ - - -	7 1 7	XBZ	YTI	7	7.Y.V 7.T.C 7.I.V	1.5 1.75 0.8	utɪ	0	1464
1042	12_talk	TALK	Teribe	Teribe	thẽɺẽ́	thẽɺẽ́	t h ẽ ɺ ẽ́/ẽ	teri1250	2708	9.067	-82.9631		1284	0	?		1 3 7 5 7	ACXBZ	THERE	24	24.T.C 24.H.C 24.E.V 24.R.C 24.E.V	2.0 1.5 1.5 1.75 0.8	thẽɺẽ́/ẽ	0	1482
1043	12_talk	TALK	Ngabere	Ngäbere	blit	blit	b l i t	ngab1239	2708	8.8251	-82.3911		1281	0	?		1 5 7 1	ACXN	PLIT	20	20.P.C 20.L.C 20.I.V 20.T.c	2.0 1.5 1.5 0.8	blit	0	1478
1044	12_talk	TALK	Buglere	Buglere	geɾule	geɾule	g e ɾ u l e	bugl1243	2708	8.57695	-81.25648		1272	0	?		1 7 5 7 5 7	AXBYBZ	KERYLE	6	6.K.C 6.E.V 6.R.C 6.Y.V 6.L.C 6.E.V	2.0 1.5 1.75 1.3 1.75 0.8	geɾule	0	1465
1045	12_talk	TALK	Dorasque	Dorasque	set	set	s e t	dora1242	2708	8.567442	-82.375717		191	0	?	s e - - t -	3 7 1	AXN	SET	13	13.S.C 13.E.V 13.T.c	2.0 1.5 0.8	set	0	1471
1046	12_talk	TALK	SanBlasKuna	San Blas Kuna	sunmakke	sunmakke	s u n m a k k e	sanb1242	2708	9.15686	-78.3075		192	0	?	s u n m a k k e	3 7 4 4 7 1 1 7	AXMBYMBZ	SYNMAKKE	23	23.S.C 23.Y.V 23.N.c 23.M.C 23.A.V 23.K.c 23.K.C 23.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	sunmakke	0	1481
1047	12_talk	TALK	Cogui	Cogui	'neʃ	'neʃ	'n/n e ʃ	cogu1240	2708	10.9485	-73.8043		1277	0	?		4 7 3	AXN	NES	12	12.N.C 12.E.V 12.S.c	2.0 1.5 0.8	'n/neʃ	0	1470
1048	12_talk	TALK	Arhuaco	Arhuaco	asei	asei	a s e i	arhu1242	2708	10.7018	-73.6363		191	0	?	- a s e - i	7 3 7 7	XBYZ	ASEI	1	1.A.V 1.S.C 1.E.V 1.I.V	1.5 1.75 1.3 0.8	asei	0	1461
1049	12_talk	TALK	Malayo	Malayo	ashé	ashé	a s h é/e	mala1522	2708	10.9286	-73.4056		191	0	?	- a - s h é/e	7 3 3 7	XMBZ	ASHE	16	16.A.V 16.S.c 16.H.C 16.E.V	1.5 1.1 1.75 0.8	ashé/e	0	1474
1050	12_talk	TALK	Chimila	Chimila	ta:ɾaŋ	ta:ɾaŋ	t a: ɾ a ŋ	chim1309	2708	10.1902	-74.2559		1276	0	?		1 7 5 7 4	AXBYN	TARAN	11	11.T.C 11.A.V 11.R.C 11.A.V 11.N.c	2.0 1.5 1.75 1.3 0.8	ta:ɾaŋ	0	1469
1051	12_talk	TALK	Chibcha	Chibcha	kuβu	kuβu	k u β u	chib1270	2708	6.24999	-74.1666		1275	0	?		1 7 3 7	AXBZ	KYBY	10	10.K.C 10.Y.V 10.B.C 10.Y.V	2.0 1.5 1.75 0.8	kuβu	0	1468
1052	12_talk	TALK	CentralTunebo	Central Tunebo	te'w̃inɾo	te'w̃inɾo	t e 'w̃/w̃ i n ɾ o	cent2150	2708	6.8867	-72.097		1274	0	?		1 7 6 7 4 5 7	AXBYBCZ	TEWINRU	9	9.T.C 9.E.V 9.W.C 9.I.V 9.N.C 9.R.C 9.U.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	te'w̃/w̃inɾo	0	1467
1053	12_talk	TALK	Bari	Barí	ana	ana	a n a	bari1297	2708	9.08497	-72.9353		1271	0	?		7 4 7	XBZ	ANA	3	3.A.V 3.N.C 3.A.V	1.5 1.75 0.8	ana	0	1462
#
870	98_this	THIS	Pech	Pech	ĩ́	ĩ́	ĩ́/ĩ	pech1241	1214	15.8033	-85.558		158	0	?	- ĩ́/ĩ - - - - -	7	X	I	21	21.I.V	1.5	ĩ́/ĩ	0	1494
871	98_this	THIS	Rama	Rama	niŋ	niŋ	n i ŋ	rama1270	1214	11.5007	-83.8571		161	0	?	n i ŋ -	4 7 4	AXN	NIN	22	22.N.C 22.I.V 22.N.c	2.0 1.5 0.8	niŋ	0	1491
872	98_this	THIS	MalekuJaika	Maléku Jaíka	ni:	ni:	n i:	male1297	1214	10.7485	-84.7318		161	0	?	n i: - -	4 7	AX	NI	17	17.N.C 17.I.V	2.0 1.5	ni:	1	1491
873	98_this	THIS	Boruca	Boruca	uéʔ	uéʔ	u é/e ʔ	boru1252	1214	8.88093	-83.2124		162	0	?	u é/e ʔ	7 7 1	XYN	YEH	4	4.Y.V 4.E.V 4.H.c	1.5 1.3 0.8	ué/eʔ	0	1485
874	98_this	THIS	Bribri	Bribri	ɪ̌ʔ	ɪ̌ʔ	ɪ̌/ɪ ʔ	brib1243	1214	9.39794	-83.0539		158	0	?	- ɪ̌/ɪ ʔ - - - -	7 1	XN	IH	5	5.I.V 5.H.c	1.5 0.8	ɪ̌/ɪʔ	0	1485
875	98_this	THIS	Cabecar	Cabécar	hí	hí	h í/i	cabe1245	1214	9.67031	-83.4102		158	0	?	h í/i - - - - -	3 7	AX	HI	7	7.H.C 7.I.V	2.0 1.5	hí/i	0	1487
876	98_this	THIS	Teribe	Teribe	hũ	hũ	h ũ	teri1250	1214	9.067	-82.9631		163	0	?	h ũ - -	3 7	AX	HY	24	24.H.C 24.Y.V	2.0 1.5	hũ	0	1487
877	98_this	THIS	Ngabere	Ngäbere	ne	ne	n e	ngab1239	1214	8.8251	-82.3911		159	0	?	n e - - -	4 7	AX	NE	20	20.N.C 20.E.V	2.0 1.5	ne	0	1491
878	98_this	THIS	Buglere	Buglere	ai	ai	a i	bugl1243	1214	8.57695	-81.25648		1285	0	?		7 7	XZ	AI	6	6.A.V 6.I.V	1.5 0.8	ai	0	1486
879	98_this	THIS	SanBlasKuna	San Blas Kuna	we	we	w e	sanb1242	1214	9.15686	-78.3075		162	0	?	w e -	6 7	AX	WE	23	23.W.C 23.E.V	2.0 1.5	we	0	1495
880	98_this	THIS	Cogui	Cogui	'hale	'hale	'h/h a l e	cogu1240	1214	10.9485	-73.8043		1286	0	?		3 7 5 7	AXBZ	HALE	12	12.H.C 12.A.V 12.L.C 12.E.V	2.0 1.5 1.75 0.8	'h/hale	0	1492
881	98_this	THIS	Arhuaco	Arhuaco	'ema	'ema	'e/e m a	arhu1242	1214	10.7018	-73.6363		158	0	?	- 'e/e m a - - -	7 4 7	XBZ	EMA	1	1.E.V 1.M.C 1.A.V	1.5 1.75 0.8	'e/ema	0	1483
882	98_this	THIS	Malayo	Malayo	ima	ima	i m a	mala1522	1214	10.9286	-73.4056		158	0	?	- i m a - - -	7 4 7	XBZ	IMA	16	16.I.V 16.M.C 16.A.V	1.5 1.75 0.8	ima	0	1483
883	98_this	THIS	Chimila	Chimila	naʔna	naʔna	n a ʔ n a	chim1309	1214	10.1902	-74.2559		159	0	?	n a ʔ n a	4 7 1 4 7	AXBCZ	NAHNA	11	11.N.C 11.A.V 11.H.C 11.N.C 11.A.V	2.0 1.5 1.75 1.5 0.8	naʔna	0	1491
884	98_this	THIS	Chibcha	Chibcha	sisɨ	sisɨ	s i s ɨ	chib1270	1214	6.24999	-74.1666		161	0	?	s i s ɨ	3 7 3 7	AXBZ	SISI	10	10.S.C 10.I.V 10.S.C 10.I.V	2.0 1.5 1.75 0.8	sisɨ	0	1490
885	98_this	THIS	CentralTunebo	Central Tunebo	'uʃa	'uʃa	'u/u ʃ a	cent2150	1214	6.8867	-72.097		163	0	?	- 'u/u ʃ a	7 3 7	XBZ	YSA	9	9.Y.V 9.S.C 9.A.V	1.5 1.75 0.8	'u/uʃa	0	1489
886	98_this	THIS	Bari	Barí	inabãi	inabãi	i n a b ã i	bari1297	1214	9.08497	-72.9353		158	0	?	- i n a b ã i	7 4 7 1 7 7	XBYBYZ	INAPAI	3	3.I.V 3.N.C 3.A.V 3.P.C 3.A.V 3.I.V	1.5 1.75 1.3 1.75 1.3 0.8	inabãi	0	1484
#
2399	23_thou	THOU	Pech	Pech	pa	pa	p a	pech1241	1215	15.8033	-85.558		410	0	?	p a - - - - -	1 7	AX	PA	21	21.P.C 21.A.V	2.0 1.5	pa	0	1497
2400	23_thou	THOU	Rama	Rama	ma:	ma:	m a:	rama1270	1215	11.5007	-83.8571		410	0	?	m a: - - - - -	4 7	AX	MA	22	22.M.C 22.A.V	2.0 1.5	ma:	0	1496
2401	23_thou	THOU	MalekuJaika	Maléku Jaíka	po:	po:	p o:	male1297	1215	10.7485	-84.7318		410	0	?	p o: - - - - -	1 7	AX	PU	17	17.P.C 17.U.V	2.0 1.5	po:	0	1497
2402	23_thou	THOU	Boruca	Boruca	bá	bá	b á/a	boru1252	1215	8.88093	-83.2124		410	0	?	b á/a - - - - -	1 7	AX	PA	4	4.P.C 4.A.V	2.0 1.5	bá/a	0	1497
2403	23_thou	THOU	Bribri	Bribri	běʔ	běʔ	b ě/e ʔ	brib1243	1215	9.39794	-83.0539		410	0	?	b ě/e - ʔ - - -	1 7 1	AXN	PEH	5	5.P.C 5.E.V 5.H.c	2.0 1.5 0.8	bě/eʔ	0	1497
2404	23_thou	THOU	Cabecar	Cabécar	bá	bá	b á/a	cabe1245	1215	9.67031	-83.4102		410	0	?	b á/a - - - - -	1 7	AX	PA	7	7.P.C 7.A.V	2.0 1.5	bá/a	0	1497
2405	23_thou	THOU	Teribe	Teribe	ɸà	ɸà	ɸ à/a	teri1250	1215	9.067	-82.9631		410	0	?	ɸ à/a - - - - -	3 7	AX	BA	24	24.B.C 24.A.V	2.0 1.5	ɸà/a	0	1497
