# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	COGID	COGIDS	MORPHEMES	TOKENS	COGNACY	GLOTTOCODE	CONCEPTICON	COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	ALIGNMENT
784	14_sleep	SLEEP	SanBlasKuna	San Blas Kuna	kape	kape		2150		k a p e	421		1585		1 7 1 7	AXBZ	KAPE	23	23.K.C 23.A.V 23.P.C 23.E.V	2.0 1.5 1.75 0.8	kape	0	k a p e
785	14_sleep	SLEEP	Cogui	Cogui	ka'ba	ka'ba		2150		k a 'b/b a	421		1585		1 7 1 7	AXBZ	KAPA	12	12.K.C 12.A.V 12.P.C 12.A.V	2.0 1.5 1.75 0.8	ka'b/ba	0	k a 'b/b a
786	14_sleep	SLEEP	Arhuaco	Arhuaco	'kəmm	'kəmm		2147		'k/k ə m	421		1585		1 7 4	AXN	KEM	1	1.K.C 1.E.V 1.M.c	2.0 1.5 0.8	'k/kəm	0	'k/k ə m
787	14_sleep	SLEEP	Malayo	Malayo	kɨũ	kɨũ		2156		k ɨ ũ	421		1585		1 7 7	AXZ	KIY	16	16.K.C 16.I.V 16.Y.V	2.0 1.5 0.8	kɨũ	0	k ɨ ũ
788	14_sleep	SLEEP	Chimila	Chimila	sa:ɾa	sa:ɾa		2153		s aː ɾ a	419		1585		3 7 5 7	AXBZ	SARA	11	11.S.C 11.A.V 11.R.C 11.A.V	2.0 1.5 1.75 0.8	saːɾa	0	s aː ɾ a
789	14_sleep	SLEEP	Chibcha	Chibcha	kɨβɨ	kɨβɨ		2150		k ɨ β ɨ	421		1585		1 7 3 7	AXBZ	KIBI	10	10.K.C 10.I.V 10.B.C 10.I.V	2.0 1.5 1.75 0.8	kɨβɨ	0	k ɨ β ɨ
790	14_sleep	SLEEP	CentralTunebo	Central Tunebo	'kami	'kami		2152		'k/k a m i	421		1585		1 7 4 7	AXBZ	KAMI	9	9.K.C 9.A.V 9.M.C 9.I.V	2.0 1.5 1.75 0.8	'k/kami	0	'k/k a m i
791	14_sleep	SLEEP	Bari	Barí	kab	kab		2148		k a b	421		1585		1 7 1	AXN	KAP	3	3.K.C 3.A.V 3.P.c	2.0 1.5 0.8	kab	0	k a b
#
1819	106_small	SMALL	LencaSalvador	Lenca-Salvador	ts'iriʃki	ts'iriʃki		2186		t s 'i/i r i ʃ k i	979		1246		1 3 7 5 7 3 1 7	ACXBYMBZ	TSIRISKI	15	15.T.C 15.S.C 15.I.V 15.R.C 15.I.V 15.S.c 15.K.C 15.I.V	2.0 1.5 1.5 1.75 1.3 1.1 1.75 0.8	ts'i/iriʃki	0	t s 'i/i r i ʃ k i
1820	106_small	SMALL	LencaHonduras	Lenca-Honduras	pori	pori		2185		p o r i	980		1246		1 7 5 7	AXBZ	PURI	14	14.P.C 14.U.V 14.R.C 14.I.V	2.0 1.5 1.75 0.8	pori	0	p o r i
1821	106_small	SMALL	Cacaopera	Cacaopera	tʃiki	tʃiki		2178		tʃ i k i	979		1246		1 7 1 7	AXBZ	TIKI	8	8.T.C 8.I.V 8.K.C 8.I.V	2.0 1.5 1.75 0.8	tʃiki	0	tʃ i k i
1822	106_small	SMALL	Mayangna	Mayangna	bi-ni	bi-ni		2189 2190		b i + n i	981		1246		1 7 9 4 7	AX_AX	PI_NI	18	18.P.C 18.I.V 18._._ 18.N.C 18.I.V	2.0 1.5 0.0 2.0 1.5	bi+ni	0	b i + n i
1823	106_small	SMALL	Ulwa	Ulwa	ba-ka	ba-ka		2189 2197		b a + k a	981		1246		1 7 9 1 7	AX_AX	PA_KA	25	25.P.C 25.A.V 25._._ 25.K.C 25.A.V	2.0 1.5 0.0 2.0 1.5	ba+ka	0	b a + k a
1824	106_small	SMALL	Miskito	Mískito	sirpi	sirpi		2191		s i r p i	979		1246		3 7 5 1 7	AXMBZ	SIRPI	19	19.S.C 19.I.V 19.R.c 19.P.C 19.I.V	2.0 1.5 1.1 1.75 0.8	sirpi	0	s i r p i
1825	106_small	SMALL	Pech	Pech	jéʔ	jéʔ		2193		j é/e ʔ	982		1246		6 7 1	AXN	JEH	21	21.J.C 21.E.V 21.H.c	2.0 1.5 0.8	jé/eʔ	0	j é/e ʔ
1826	106_small	SMALL	Rama	Rama	suksuk	suksuk		2194		s u k s u k	983		1246		3 7 1 3 7 1	AXBCYN	SYKSYK	22	22.S.C 22.Y.V 22.K.C 22.S.C 22.Y.V 22.K.c	2.0 1.5 1.75 1.5 1.3 0.8	suksuk	0	s u k s u k
1827	106_small	SMALL	MalekuJaika	Maléku Jaíka	noko:tʃa:	noko:tʃa:		2188		n o k oː tʃ aː	984		1246		4 7 1 7 1 7	AXBYBZ	NUKUTA	17	17.N.C 17.U.V 17.K.C 17.U.V 17.T.C 17.A.V	2.0 1.5 1.75 1.3 1.75 0.8	nokoːtʃaː	0	n o k oː tʃ aː
1828	106_small	SMALL	Boruca	Boruca	ìstàmúɾá	ìstàmúɾá		2174		ì/i s t à/a m ú/u ɾ á/a	985		1246		7 3 1 7 4 7 5 7	XMBYBYBZ	ISTAMYRA	4	4.I.V 4.S.c 4.T.C 4.A.V 4.M.C 4.Y.V 4.R.C 4.A.V	1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	ì/istà/amú/uɾá/a	0	ì/i s t à/a m ú/u ɾ á/a
1829	106_small	SMALL	Bribri	Bribri	tsǐd	tsǐd		2175		t s ǐ/i d	979		1246		1 3 7 1	ACXN	TSIT	5	5.T.C 5.S.C 5.I.V 5.T.c	2.0 1.5 1.5 0.8	tsǐ/id	0	t s ǐ/i d
1830	106_small	SMALL	Cabecar	Cabécar	dʒuɺɪ́ɺà	dʒuɺɪ́ɺà		2177		dʒ u ɺ ɪ́/ɪ ɺ à/a	986		1246		1 7 5 7 5 7	AXBYBZ	TYRIRA	7	7.T.C 7.Y.V 7.R.C 7.I.V 7.R.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	dʒuɺɪ́/ɪɺà/a	0	dʒ u ɺ ɪ́/ɪ ɺ à/a
1831	106_small	SMALL	Teribe	Teribe	tíɾà	tíɾà		2196		t í/i ɾ à/a	979		1246		1 7 5 7	AXBZ	TIRA	24	24.T.C 24.I.V 24.R.C 24.A.V	2.0 1.5 1.75 0.8	tí/iɾà/a	0	t í/i ɾ à/a
1832	106_small	SMALL	Ngabere	Ngäbere	tʃi	tʃi		2192		tʃ i	979		1246		1 7	AX	TI	20	20.T.C 20.I.V	2.0 1.5	tʃi	0	tʃ i
1833	106_small	SMALL	Buglere	Buglere	soli	soli		2176		s o l i	987		1246		3 7 5 7	AXBZ	SULI	6	6.S.C 6.U.V 6.L.C 6.I.V	2.0 1.5 1.75 0.8	soli	0	s o l i
1834	106_small	SMALL	Dorasque	Dorasque	chital	chital		2184		c h i t a l	979		1246		1 3 7 1 7 5	ACXBYN	CHITAL	13	13.C.C 13.H.C 13.I.V 13.T.C 13.A.V 13.L.c	2.0 1.5 1.5 1.75 1.3 0.8	chital	0	c h i t a l
1835	106_small	SMALL	SanBlasKuna	San Blas Kuna	tottokwa	tottokwa		2195		t o t o k w a	988		1246		1 7 1 7 1 6 7	AXBYBCZ	TUTUKWA	23	23.T.C 23.U.V 23.T.C 23.U.V 23.K.C 23.W.C 23.A.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	totokwa	0	t o t o k w a
1836	106_small	SMALL	Cogui	Cogui	'nanguze	'nanguze		2183		'n/n a n g u z e	989		1246		4 7 4 1 7 3 7	AXMBYBZ	NANKYSE	12	12.N.C 12.A.V 12.N.c 12.K.C 12.Y.V 12.S.C 12.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	'n/nanguze	0	'n/n a n g u z e
1837	106_small	SMALL	Arhuaco	Arhuaco	in'gɨkawa	in'gɨkawa		2172		i n 'g/g ɨ k a w a	990		1246		7 4 1 7 1 7 6 7	XMBYBYBZ	INKIKAWA	1	1.I.V 1.N.c 1.K.C 1.I.V 1.K.C 1.A.V 1.W.C 1.A.V	1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	in'g/gɨkawa	0	i n 'g/g ɨ k a w a
1838	106_small	SMALL	Malayo	Malayo	'akwia	'akwia		2187		'a/a k w i a	991		1246		7 1 6 7 7	XBCYZ	AKWIA	16	16.A.V 16.K.C 16.W.C 16.I.V 16.A.V	1.5 1.75 1.5 1.3 0.8	'a/akwia	0	'a/a k w i a
1839	106_small	SMALL	Chimila	Chimila	'dissu'tuʔ	'dissu'tuʔ		2182		'd/d i s u 't/t u ʔ	992		1246		1 7 3 7 1 7 1	AXBYBYN	TISYTYH	11	11.T.C 11.I.V 11.S.C 11.Y.V 11.T.C 11.Y.V 11.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	'd/disu't/tuʔ	0	'd/d i s u 't/t u ʔ
1840	106_small	SMALL	Chibcha	Chibcha	inɣe tsunɣa	inɣe tsunɣa		2180 2181		i n ɣ e + t s u n ɣ a	990		1246		7 4 3 7 9 1 3 7 4 3 7	XMBZ_ACXMBZ	INGE_TSYNGA	10	10.I.V 10.N.c 10.G.C 10.E.V 10._._ 10.T.C 10.S.C 10.Y.V 10.N.c 10.G.C 10.A.V	1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.5 1.1 1.75 0.8	inɣe+tsunɣa	0	i n ɣ e + t s u n ɣ a
1841	106_small	SMALL	CentralTunebo	Central Tunebo	'konuɾo	'konuɾo		2179		'k/k o n u ɾ o	993		1246		1 7 4 7 5 7	AXBYBZ	KUNYRU	9	9.K.C 9.U.V 9.N.C 9.Y.V 9.R.C 9.U.V	2.0 1.5 1.75 1.3 1.75 0.8	'k/konuɾo	0	'k/k o n u ɾ o
1842	106_small	SMALL	Bari	Barí	baku	baku		2173		b a k u	994		1246		1 7 1 7	AXBZ	PAKY	3	3.P.C 3.A.V 3.K.C 3.Y.V	2.0 1.5 1.75 0.8	baku	1	b a k u
#
1747	56_smell	SMELL	LencaSalvador	Lenca-Salvador	ʃuʃi	ʃuʃi		2212		ʃ u ʃ i	936		2124		3 7 3 7	AXBZ	SYSI	15	15.S.C 15.Y.V 15.S.C 15.I.V	2.0 1.5 1.75 0.8	ʃuʃi	0	ʃ u - ʃ i
1748	56_smell	SMELL	LencaHonduras	Lenca-Honduras	suis	suis		2212		s u i s	936		2124		3 7 7 3	AXYN	SYIS	14	14.S.C 14.Y.V 14.I.V 14.S.c	2.0 1.5 1.3 0.8	suis	0	s u i s -
1749	56_smell	SMELL	Cacaopera	Cacaopera	alawa	alawa		2206		a l a w a	937		2124		7 5 7 6 7	XBYBZ	ALAWA	8	8.A.V 8.L.C 8.A.V 8.W.C 8.A.V	1.5 1.75 1.3 1.75 0.8	alawa	0	a l a w a
1750	56_smell	SMELL	Mayangna	Mayangna	walap	walap		2215		w a l a p	937		2124		6 7 5 7 1	AXBYN	WALAP	18	18.W.C 18.A.V 18.L.C 18.A.V 18.P.c	2.0 1.5 1.75 1.3 0.8	walap	0	w a l a p
1751	56_smell	SMELL	Ulwa	Ulwa	um	um		2222		u m	938		2124		7 4	XN	YM	25	25.Y.V 25.M.c	1.5 0.8	um	0	u m
1752	56_smell	SMELL	Miskito	Mískito	kja wal	kja wal		2216 2217		k j a + w a l	939		2124		1 6 7 9 6 7 5	ACX_AXN	KJA_WAL	19	19.K.C 19.J.C 19.A.V 19._._ 19.W.C 19.A.V 19.L.c	2.0 1.5 1.5 0.0 2.0 1.5 0.8	kja+wal	0	k j a + w a l
1753	56_smell	SMELL	Pech	Pech	õ̀h	õ̀h		2219		õ̀/õ h	940		2124		7 3	XN	UH	21	21.U.V 21.H.c	1.5 0.8	õ̀/õh	0	õ̀/õ h
1754	56_smell	SMELL	Rama	Rama	ŋu:k	ŋu:k		2220		ŋ uː k	941		2124		4 7 1	AXN	NYK	22	22.N.C 22.Y.V 22.K.c	2.0 1.5 0.8	ŋuːk	0	ŋ uː k
1755	56_smell	SMELL	MalekuJaika	Maléku Jaíka	u:ɬa	u:ɬa		2214		uː ɬ a	942		2124		7 5 7	XBZ	YLA	17	17.Y.V 17.L.C 17.A.V	1.5 1.75 0.8	uːɬa	0	uː ɬ a
1756	56_smell	SMELL	Boruca	Boruca	súk	súk		2202		s ú/u k	943		2124		3 7 1	AXN	SYK	4	4.S.C 4.Y.V 4.K.c	2.0 1.5 0.8	sú/uk	0	s ú/u k
1757	56_smell	SMELL	Bribri	Bribri	aɺá stsɪ	aɺá stsɪ		2203 2204		a ɺ á/a + s t s ɪ	944		2124		7 5 7 9 3 1 3 7	XBZ_ACCZ	ARA_STSI	5	5.A.V 5.R.C 5.A.V 5._._ 5.S.C 5.T.C 5.S.C 5.I.V	1.5 1.75 0.8 0.0 2.0 1.5 1.5 0.8	aɺá/a+stsɪ	0	- a ɺ á/a + s t s ɪ
1758	56_smell	SMELL	Cabecar	Cabécar	haɺa ssɪ	haɺa ssɪ		2203 2202		h a ɺ a + s ɪ	944		2124		3 7 5 7 9 3 7	AXBZ_AX	HARA_SI	7	7.H.C 7.A.V 7.R.C 7.A.V 7._._ 7.S.C 7.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	haɺa+sɪ	0	h a ɺ a + s ɪ -
1759	56_smell	SMELL	Teribe	Teribe	ɺoʃík	ɺoʃík		2218		ɺ o ʃ í/i k	945		2124		5 7 3 7 1	AXBYN	RUSIK	24	24.R.C 24.U.V 24.S.C 24.I.V 24.K.c	2.0 1.5 1.75 1.3 0.8	ɺoʃí/ik	0	ɺ o ʃ í/i k
1760	56_smell	SMELL	Ngabere	Ngäbere	ɾɔse	ɾɔse		2218		ɾ ɔ s e	944		2124		5 7 3 7	AXBZ	RUSE	20	20.R.C 20.U.V 20.S.C 20.E.V	2.0 1.5 1.75 0.8	ɾɔse	0	ɾ ɔ s e -
1761	56_smell	SMELL	Buglere	Buglere	ɲáhwẽ	ɲáhwẽ		2205		ɲ á/a h w ẽ	946		2124		4 7 3 6 7	AXBCZ	NAHWE	6	6.N.C 6.A.V 6.H.C 6.W.C 6.E.V	2.0 1.5 1.75 1.5 0.8	ɲá/ahwẽ	0	ɲ á/a h w ẽ
1762	56_smell	SMELL	SanBlasKuna	San Blas Kuna	u	u		2221		u	948		2124		7	X	Y	23	23.Y.V	1.5	u	0	u
1763	56_smell	SMELL	Cogui	Cogui	'hungu	'hungu		2211		'h/h u n g u	949		2124		3 7 4 1 7	AXMBZ	HYNKY	12	12.H.C 12.Y.V 12.N.c 12.K.C 12.Y.V	2.0 1.5 1.1 1.75 0.8	'h/hungu	0	'h/h u n g u
1764	56_smell	SMELL	Arhuaco	Arhuaco	ɾeʔbuss	ɾeʔbuss		2200		ɾ e ʔ b u s	950		2124		5 7 1 1 7 3	AXMBYN	REHPYS	1	1.R.C 1.E.V 1.H.c 1.P.C 1.Y.V 1.S.c	2.0 1.5 1.1 1.75 1.3 0.8	ɾeʔbus	0	ɾ e ʔ b u s
1765	56_smell	SMELL	Malayo	Malayo	nɨkɨnatuʒi	nɨkɨnatuʒi		2213		n ɨ k ɨ n a t u ʒ i	951		2124		4 7 1 7 4 7 1 7 3 7	AXBYBYBYBZ	NIKINATYSI	16	16.N.C 16.I.V 16.K.C 16.I.V 16.N.C 16.A.V 16.T.C 16.Y.V 16.S.C 16.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	nɨkɨnatuʒi	0	n ɨ k ɨ n a t u ʒ i
1766	56_smell	SMELL	Chimila	Chimila	'mo:	'mo:		2210		'm/m oː	952		2124		4 7	AX	MU	11	11.M.C 11.U.V	2.0 1.5	'm/moː	0	'm/m oː
1767	56_smell	SMELL	Chibcha	Chibcha	mɨskɨ	mɨskɨ		2209		m ɨ s k ɨ	953		2124		4 7 3 1 7	AXMBZ	MISKI	10	10.M.C 10.I.V 10.S.c 10.K.C 10.I.V	2.0 1.5 1.1 1.75 0.8	mɨskɨ	0	m ɨ s k ɨ
1768	56_smell	SMELL	CentralTunebo	Central Tunebo	'ina jah	'ina jah		2207 2208		'i/i n a + j a h	954		2124		7 4 7 9 6 7 3	XBZ_AXN	INA_JAH	9	9.I.V 9.N.C 9.A.V 9._._ 9.J.C 9.A.V 9.H.c	1.5 1.75 0.8 0.0 2.0 1.5 0.8	'i/ina+jah	0	'i/i n a + j a h
1769	56_smell	SMELL	Bari	Barí	atu	atu		2201		a t u	955		2124		7 1 7	XBZ	ATY	3	3.A.V 3.T.C 3.Y.V	1.5 1.75 0.8	atu	0	a t u
#
1174	7_smokeexhaust	SMOKE (EXHAUST)	LencaSalvador	Lenca-Salvador	mo	mo		2240		m o	618		778		4 7	AX	MU	15	15.M.C 15.U.V	2.0 1.5	mo	0	m o
1175	7_smokeexhaust	SMOKE (EXHAUST)	LencaHonduras	Lenca-Honduras	po:ɾo	po:ɾo		2231		p oː ɾ o	618		778		1 7 5 7	AXBZ	PURU	14	14.P.C 14.U.V 14.R.C 14.U.V	2.0 1.5 1.75 0.8	poːɾo	0	- p oː ɾ o
1176	7_smokeexhaust	SMOKE (EXHAUST)	Cacaopera	Cacaopera	kiba	kiba		2233		k i b a	619		778		1 7 1 7	AXBZ	KIPA	8	8.K.C 8.I.V 8.P.C 8.A.V	2.0 1.5 1.75 0.8	kiba	0	k i b a
1177	7_smokeexhaust	SMOKE (EXHAUST)	Mayangna	Mayangna	wajau	wajau		2242		w a j a u	620		778		6 7 6 7 7	AXBYZ	WAJAY	18	18.W.C 18.A.V 18.J.C 18.A.V 18.Y.V	2.0 1.5 1.75 1.3 0.8	wajau	0	w a j a u
1178	7_smokeexhaust	SMOKE (EXHAUST)	Ulwa	Ulwa	waju	waju		2242		w a j u	620		778		6 7 6 7	AXBZ	WAJY	25	25.W.C 25.A.V 25.J.C 25.Y.V	2.0 1.5 1.75 0.8	waju	0	w a j - u
1179	7_smokeexhaust	SMOKE (EXHAUST)	Miskito	Mískito	kjasma	kjasma		2243		k j a s m a	619		778		1 6 7 3 4 7	ACXBCZ	KJASMA	19	19.K.C 19.J.C 19.A.V 19.S.C 19.M.C 19.A.V	2.0 1.5 1.5 1.75 1.5 0.8	kjasma	0	k j a s m a
1180	7_smokeexhaust	SMOKE (EXHAUST)	Pech	Pech	wãs	wãs		2245		w ã s	620		778		6 7 3	AXN	WAS	21	21.W.C 21.A.V 21.S.c	2.0 1.5 0.8	wãs	0	w ã s
1181	7_smokeexhaust	SMOKE (EXHAUST)	Rama	Rama	sawa	sawa		2246		s a w a	621		778		3 7 6 7	AXBZ	SAWA	22	22.S.C 22.A.V 22.W.C 22.A.V	2.0 1.5 1.75 0.8	sawa	0	s a w a
1182	7_smokeexhaust	SMOKE (EXHAUST)	MalekuJaika	Maléku Jaíka	uxu:ma	uxu:ma		2241		u x uː m a	622		778		7 3 7 4 7	XBYBZ	YGYMA	17	17.Y.V 17.G.C 17.Y.V 17.M.C 17.A.V	1.5 1.75 1.3 1.75 0.8	uxuːma	0	u x uː m a
1183	7_smokeexhaust	SMOKE (EXHAUST)	Boruca	Boruca	dʒìdʒà	dʒìdʒà		2230		dʒ ì/i dʒ à/a	623		778		1 7 1 7	AXBZ	TITA	4	4.T.C 4.I.V 4.T.C 4.A.V	2.0 1.5 1.75 0.8	dʒì/idʒà/a	0	dʒ ì/i dʒ à/a
1184	7_smokeexhaust	SMOKE (EXHAUST)	Bribri	Bribri	ʃkaɺã̂	ʃkaɺã̂		2231		ʃ k a ɺ ã̂/ã	624		778		3 1 7 5 7	ACYBZ	SKARA	5	5.S.C 5.K.C 5.A.V 5.R.C 5.A.V	2.0 1.5 1.3 1.75 0.8	ʃkaɺã̂/ã	0	ʃ k a ɺ ã̂/ã
1185	7_smokeexhaust	SMOKE (EXHAUST)	Cabecar	Cabécar	ʃkaɺã́	ʃkaɺã́		2231		ʃ k a ɺ ã́/ã	624		778		3 1 7 5 7	ACYBZ	SKARA	7	7.S.C 7.K.C 7.A.V 7.R.C 7.A.V	2.0 1.5 1.3 1.75 0.8	ʃkaɺã́/ã	0	ʃ k a ɺ ã́/ã
1186	7_smokeexhaust	SMOKE (EXHAUST)	Teribe	Teribe	ɲó	ɲó		2247		ɲ ó/o	625		778		4 7	AX	NU	24	24.N.C 24.U.V	2.0 1.5	ɲó/o	0	ɲ ó/o
1187	7_smokeexhaust	SMOKE (EXHAUST)	Ngabere	Ngäbere	ŋɯbɯ	ŋɯbɯ		2244		ŋ ɯ b ɯ	626		778		4 7 1 7	AXBZ	NIPI	20	20.N.C 20.I.V 20.P.C 20.I.V	2.0 1.5 1.75 0.8	ŋɯbɯ	0	ŋ ɯ b ɯ
1188	7_smokeexhaust	SMOKE (EXHAUST)	Buglere	Buglere	hiã́	hiã́		2232		h i ã́/ã	627		778		3 7 7	AXZ	HIA	6	6.H.C 6.I.V 6.A.V	2.0 1.5 0.8	hiã́/ã	0	h i ã́/ã
1189	7_smokeexhaust	SMOKE (EXHAUST)	Dorasque	Dorasque	kébu-sa	kébu-sa		2233 2239		k é/e b u + s a	621		778		1 7 1 7 9 3 7	AXBZ_AX	KEPY_SA	13	13.K.C 13.E.V 13.P.C 13.Y.V 13._._ 13.S.C 13.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	ké/ebu+sa	0	k é/e b u + s a
1190	7_smokeexhaust	SMOKE (EXHAUST)	SanBlasKuna	San Blas Kuna	wa:	wa:		2245		w aː	620		778		6 7	AX	WA	23	23.W.C 23.A.V	2.0 1.5	waː	0	w aː -
1191	7_smokeexhaust	SMOKE (EXHAUST)	Cogui	Cogui	ihia	ihia		2238		i h i a	625		778		7 3 7 7	XBYZ	IHIA	12	12.I.V 12.H.C 12.I.V 12.A.V	1.5 1.75 1.3 0.8	ihia	0	i h i a
1192	7_smokeexhaust	SMOKE (EXHAUST)	Arhuaco	Arhuaco	'zatʃa	'zatʃa		2228		'z/z a tʃ a	628		778		3 7 1 7	AXBZ	SATA	1	1.S.C 1.A.V 1.T.C 1.A.V	2.0 1.5 1.75 0.8	'z/zatʃa	0	'z/z a tʃ a
1193	7_smokeexhaust	SMOKE (EXHAUST)	Malayo	Malayo	suta	suta		2228		s u t a	629		778		3 7 1 7	AXBZ	SYTA	16	16.S.C 16.Y.V 16.T.C 16.A.V	2.0 1.5 1.75 0.8	suta	0	s u t a
1194	7_smokeexhaust	SMOKE (EXHAUST)	Chimila	Chimila	'iŋŋaʔ	'iŋŋaʔ		2237		'i/i ŋ a ʔ	625		778		7 4 7 1	XBYN	INAH	11	11.I.V 11.N.C 11.A.V 11.H.c	1.5 1.75 1.3 0.8	'i/iŋaʔ	0	'i/i ŋ a ʔ
1195	7_smokeexhaust	SMOKE (EXHAUST)	Chibcha	Chibcha	i-e	i-e		2235 2236		i + e	625		778		7 9 7	X_X	I_E	10	10.I.V 10._._ 10.E.V	1.5 0.0 1.5	i+e	0	i + e
1196	7_smokeexhaust	SMOKE (EXHAUST)	CentralTunebo	Central Tunebo	'ijaɾa	'ijaɾa		2234		'i/i j a ɾ a	625		778		7 6 7 5 7	XBYBZ	IJARA	9	9.I.V 9.J.C 9.A.V 9.R.C 9.A.V	1.5 1.75 1.3 1.75 0.8	'i/ijaɾa	0	'i/i j a ɾ a
1197	7_smokeexhaust	SMOKE (EXHAUST)	Bari	Barí	inakba	inakba		2229		i n a k b a	625		778		7 4 7 1 1 7	XBYMBZ	INAKPA	3	3.I.V 3.N.C 3.A.V 3.K.c 3.P.C 3.A.V	1.5 1.75 1.3 1.1 1.75 0.8	inakba	0	i n a k b a
#
2249	99_snake	SNAKE	LencaSalvador	Lenca-Salvador	amap	amap		2266		a m a p	1222		730		7 4 7 1	XBYN	AMAP	15	15.A.V 15.M.C 15.A.V 15.P.c	1.5 1.75 1.3 0.8	amap	0	a m a p
2250	99_snake	SNAKE	LencaHonduras	Lenca-Honduras	salala	salala		2265		s a l a l a	1223		730		3 7 5 7 5 7	AXBYBZ	SALALA	14	14.S.C 14.A.V 14.L.C 14.A.V 14.L.C 14.A.V	2.0 1.5 1.75 1.3 1.75 0.8	salala	0	s a l a l a
2251	99_snake	SNAKE	Cacaopera	Cacaopera	jara	jara		2260		j a r a	1224		730		6 7 5 7	AXBZ	JARA	8	8.J.C 8.A.V 8.R.C 8.A.V	2.0 1.5 1.75 0.8	jara	0	j a r a
2252	99_snake	SNAKE	Mayangna	Mayangna	bil	bil		2268		b i l	1225		730		1 7 5	AXN	PIL	18	18.P.C 18.I.V 18.L.c	2.0 1.5 0.8	bil	0	b i l
2253	99_snake	SNAKE	Ulwa	Ulwa	di:muih	di:muih		2275		d iː m u i h	1226		730		1 7 4 7 7 3	AXBYYN	TIMYIH	25	25.T.C 25.I.V 25.M.C 25.Y.V 25.I.V 25.H.c	2.0 1.5 1.75 1.3 1.3 0.8	diːmuih	0	d iː m u i h
2254	99_snake	SNAKE	Miskito	Mískito	pjẽta	pjẽta		2269		p j ẽ t a	1227		730		1 6 7 1 7	ACXBZ	PJETA	19	19.P.C 19.J.C 19.E.V 19.T.C 19.A.V	2.0 1.5 1.5 1.75 0.8	pjẽta	0	p j ẽ t a
2255	99_snake	SNAKE	Pech	Pech	ìs	ìs		2271		ì/i s	1228		730		7 3	XN	IS	21	21.I.V 21.S.c	1.5 0.8	ì/is	0	ì/i s
2256	99_snake	SNAKE	Rama	Rama	a:lbut	a:lbut		2272		aː l b u t	1229		730		7 5 1 7 1	XMBYN	ALPYT	22	22.A.V 22.L.c 22.P.C 22.Y.V 22.T.c	1.5 1.1 1.75 1.3 0.8	aːlbut	0	aː l b u t
2257	99_snake	SNAKE	MalekuJaika	Maléku Jaíka	ɬala:ki	ɬala:ki		2267		ɬ a l aː k i	1223		730		5 7 5 7 1 7	AXBYBZ	LALAKI	17	17.L.C 17.A.V 17.L.C 17.A.V 17.K.C 17.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ɬalaːki	0	ɬ a l aː k i
2258	99_snake	SNAKE	Boruca	Boruca	tèbèk	tèbèk		2257		t è/e b è/e k	1230		730		1 7 1 7 1	AXBYN	TEPEK	4	4.T.C 4.E.V 4.P.C 4.E.V 4.K.c	2.0 1.5 1.75 1.3 0.8	tè/ebè/ek	0	t è/e b è/e k
2259	99_snake	SNAKE	Bribri	Bribri	tkabɪ́	tkabɪ́		2258		t k a b ɪ́/ɪ	1230		730		1 1 7 1 7	ACYBZ	TKAPI	5	5.T.C 5.K.C 5.A.V 5.P.C 5.I.V	2.0 1.5 1.3 1.75 0.8	tkabɪ́/ɪ	0	t k a b ɪ́/ɪ
2260	99_snake	SNAKE	Cabecar	Cabécar	tkabɪ̀	tkabɪ̀		2258		t k a b ɪ̀/ɪ	1230		730		1 1 7 1 7	ACYBZ	TKAPI	7	7.T.C 7.K.C 7.A.V 7.P.C 7.I.V	2.0 1.5 1.3 1.75 0.8	tkabɪ̀/ɪ	0	t k a b ɪ̀/ɪ
2261	99_snake	SNAKE	Teribe	Teribe	bugúɾ	bugúɾ		2274		b u g ú/u ɾ	1231		730		1 7 1 7 5	AXBYN	PYKYR	24	24.P.C 24.Y.V 24.K.C 24.Y.V 24.R.c	2.0 1.5 1.75 1.3 0.8	bugú/uɾ	0	b u g ú/u ɾ
2262	99_snake	SNAKE	Ngabere	Ngäbere	itʃa	itʃa		2270		i tʃ a	1232		730		7 1 7	XBZ	ITA	20	20.I.V 20.T.C 20.A.V	1.5 1.75 0.8	itʃa	0	i tʃ a
2263	99_snake	SNAKE	Buglere	Buglere	hoɾisi	hoɾisi		2259		h o ɾ i s i	1233		730		3 7 5 7 3 7	AXBYBZ	HURISI	6	6.H.C 6.U.V 6.R.C 6.I.V 6.S.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	hoɾisi	0	h o ɾ i s i
