ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	ALIGNMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP
2401	23_thou	THOU	MalekuJaika	Maléku Jaíka	po:	po:	p o:	male1297	1215	10.7485	-84.7318		410	0	?	p o: - -	1 7	AX	PU	17	17.P.C 17.U.V	2.0 1.5	po:	0	1216
2402	23_thou	THOU	Boruca	Boruca	bá	bá	b á/a	boru1252	1215	8.88093	-83.2124		410	0	?	b á/a - -	1 7	AX	PA	4	4.P.C 4.A.V	2.0 1.5	bá/a	0	1216
2403	23_thou	THOU	Bribri	Bribri	běʔ	běʔ	b ě/e ʔ	brib1243	1215	9.39794	-83.0539		410	0	?	b ě/e ʔ -	1 7 1	AXN	PEH	5	5.P.C 5.E.V 5.H.c	2.0 1.5 0.8	bě/eʔ	0	1216
2404	23_thou	THOU	Cabecar	Cabécar	bá	bá	b á/a	cabe1245	1215	9.67031	-83.4102		410	0	?	b á/a - -	1 7	AX	PA	7	7.P.C 7.A.V	2.0 1.5	bá/a	0	1216
2405	23_thou	THOU	Teribe	Teribe	ɸà	ɸà	ɸ à/a	teri1250	1215	9.067	-82.9631		410	0	?	ɸ à/a - -	3 7	AX	BA	24	24.B.C 24.A.V	2.0 1.5	ɸà/a	0	1216
2406	23_thou	THOU	Ngabere	Ngäbere	mɔ	mɔ	m ɔ	ngab1239	1215	8.8251	-82.3911		410	0	?	m ɔ -	4 7	AX	MU	20	20.M.C 20.U.V	2.0 1.5	mɔ	0	1215
2407	23_thou	THOU	Buglere	Buglere	ba	ba	b a	bugl1243	1215	8.57695	-81.25648		410	0	?	b a - -	1 7	AX	PA	6	6.P.C 6.A.V	2.0 1.5	ba	0	1216
2408	23_thou	THOU	Dorasque	Dorasque	bá	bá	b á/a	dora1242	1215	8.567442	-82.375717		410	0	?	b á/a - -	1 7	AX	PA	13	13.P.C 13.A.V	2.0 1.5	bá/a	0	1216
2409	23_thou	THOU	SanBlasKuna	San Blas Kuna	pe	pe	p e	sanb1242	1215	9.15686	-78.3075		410	0	?	p e - -	1 7	AX	PE	23	23.P.C 23.E.V	2.0 1.5	pe	0	1216
2410	23_thou	THOU	Cogui	Cogui	ma	ma	m a	cogu1240	1215	10.9485	-73.8043		410	0	?	m a -	4 7	AX	MA	12	12.M.C 12.A.V	2.0 1.5	ma	0	1215
2411	23_thou	THOU	Arhuaco	Arhuaco	ma	ma	m a	arhu1242	1215	10.7018	-73.6363		410	0	?	m a -	4 7	AX	MA	1	1.M.C 1.A.V	2.0 1.5	ma	0	1215
2412	23_thou	THOU	Malayo	Malayo	ma	ma	m a	mala1522	1215	10.9286	-73.4056		410	0	?	m a -	4 7	AX	MA	16	16.M.C 16.A.V	2.0 1.5	ma	0	1215
2413	23_thou	THOU	Chimila	Chimila	'amma	'amma	'a/a m m a	chim1309	1215	10.1902	-74.2559		410	0	?	'a/a m m a	7 4 4 7	XMBZ	AMMA	11	11.A.V 11.M.c 11.M.C 11.A.V	1.5 1.1 1.75 0.8	'a/amma	0	1217
2414	23_thou	THOU	Chibcha	Chibcha	mɨe	mɨe	m ɨ e	chib1270	1215	6.24999	-74.1666		410	0	?	m ɨ e	4 7 7	AXZ	MIE	10	10.M.C 10.I.V 10.E.V	2.0 1.5 0.8	mɨe	0	1215
2415	23_thou	THOU	CentralTunebo	Central Tunebo	'baʔa	'baʔa	'b/b a ʔ a	cent2150	1215	6.8867	-72.097		410	0	?	'b/b a ʔ a	1 7 1 7	AXBZ	PAHA	9	9.P.C 9.A.V 9.H.C 9.A.V	2.0 1.5 1.75 0.8	'b/baʔa	0	1216
2416	23_thou	THOU	Bari	Barí	bai	bai	b a i	bari1297	1215	9.08497	-72.9353		410	0	?	b a - i	1 7 7	AXZ	PAI	3	3.P.C 3.A.V 3.I.V	2.0 1.5 0.8	bai	0	1216
2351	30_three	THREE	Pech	Pech	mã́jh	mã́jh	m ã́/ã j h	pech1241	492	15.8033	-85.558		406	0	?	m ã́/ã - j - h -	4 7 6 3	AXLN	MAJH	21	21.M.C 21.A.V 21.J.c 21.H.c	2.0 1.5 1.1 0.8	mã́/ãjh	0	1218
2352	30_three	THREE	Rama	Rama	paŋsak	paŋsak	p a ŋ s a k	rama1270	492	11.5007	-83.8571		406	0	?	p a ŋ s a k	1 7 4 3 7 1	AXMBYN	PANSAK	22	22.P.C 22.A.V 22.N.c 22.S.C 22.A.V 22.K.c	2.0 1.5 1.1 1.75 1.3 0.8	paŋsak	0	1224
2353	30_three	THREE	MalekuJaika	Maléku Jaíka	poi:kiri:	poi:kiri:	p o i: k i r i:	male1297	492	10.7485	-84.7318		406	0	?	p o i: k i r i:	1 7 7 1 7 5 7	AXYBYBZ	PUIKIRI	17	17.P.C 17.U.V 17.I.V 17.K.C 17.I.V 17.R.C 17.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	poi:kiri:	0	1223
2354	30_three	THREE	Boruca	Boruca	máŋ	máŋ	m á/a ŋ	boru1252	492	8.88093	-83.2124		406	0	?	m á/a - ŋ - - -	4 7 4	AXN	MAN	4	4.M.C 4.A.V 4.N.c	2.0 1.5 0.8	má/aŋ	0	1218
2355	30_three	THREE	Bribri	Bribri	badʒã	badʒã	b a dʒ ã	brib1243	492	9.39794	-83.0539		406	0	?	b a dʒ ã	1 7 1 7	AXBZ	PATA	5	5.P.C 5.A.V 5.T.C 5.A.V	2.0 1.5 1.75 0.8	badʒã	0	1220
2356	30_three	THREE	Cabecar	Cabécar	badʒã	badʒã	b a dʒ ã	cabe1245	492	9.67031	-83.4102		406	0	?	b a dʒ ã	1 7 1 7	AXBZ	PATA	7	7.P.C 7.A.V 7.T.C 7.A.V	2.0 1.5 1.75 0.8	badʒã	0	1220
2357	30_three	THREE	Teribe	Teribe	miá	miá	m i á/a	teri1250	492	9.067	-82.9631		406	0	?	m i á/a	4 7 7	AXZ	MIA	24	24.M.C 24.I.V 24.A.V	2.0 1.5 0.8	miá/a	0	1225
2358	30_three	THREE	Ngabere	Ngäbere	mɔ	mɔ	m ɔ	ngab1239	492	8.8251	-82.3911		406	0	?	m ɔ - - - - -	4 7	AX	MU	20	20.M.C 20.U.V	2.0 1.5	mɔ	1	1218
2359	30_three	THREE	Buglere	Buglere	mai	mai	m a i	bugl1243	492	8.57695	-81.25648		406	0	?	m a - - - - i	4 7 7	AXZ	MAI	6	6.M.C 6.A.V 6.I.V	2.0 1.5 0.8	mai	0	1218
2360	30_three	THREE	Dorasque	Dorasque	mas	mas	m a s	dora1242	492	8.567442	-82.375717		406	0	?	m a s	4 7 3	AXN	MAS	13	13.M.C 13.A.V 13.S.c	2.0 1.5 0.8	mas	0	1222
2361	30_three	THREE	SanBlasKuna	San Blas Kuna	pa:	pa:	p a:	sanb1242	492	9.15686	-78.3075		406	0	?	p a: - -	1 7	AX	PA	23	23.P.C 23.A.V	2.0 1.5	pa:	0	1220
2362	30_three	THREE	Cogui	Cogui	'maigua	'maigua	'm/m a i g u a	cogu1240	492	10.9485	-73.8043		406	0	?	'm/m a i g u - a	4 7 7 1 7 7	AXYBYZ	MAIKYA	12	12.M.C 12.A.V 12.I.V 12.K.C 12.Y.V 12.A.V	2.0 1.5 1.3 1.75 1.3 0.8	'm/maigua	0	1218
2363	30_three	THREE	Arhuaco	Arhuaco	'maikənɨ	'maikənɨ	'm/m a i k ə n ɨ	arhu1242	492	10.7018	-73.6363		406	0	?	'm/m a i k ə n ɨ	4 7 7 1 7 4 7	AXYBYBZ	MAIKENI	1	1.M.C 1.A.V 1.I.V 1.K.C 1.E.V 1.N.C 1.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	'm/maikənɨ	0	1218
2364	30_three	THREE	Malayo	Malayo	maigwa	maigwa	m a i g w a	mala1522	492	10.9286	-73.4056		406	0	?	m a i g - w a	4 7 7 1 6 7	AXYBCZ	MAIKWA	16	16.M.C 16.A.V 16.I.V 16.K.C 16.W.C 16.A.V	2.0 1.5 1.3 1.75 1.5 0.8	maigwa	0	1218
2365	30_three	THREE	Chimila	Chimila	ma:hna	ma:hna	m a: h n a	chim1309	492	10.1902	-74.2559		406	0	?	m a: h n a	4 7 3 4 7	AXBCZ	MAHNA	11	11.M.C 11.A.V 11.H.C 11.N.C 11.A.V	2.0 1.5 1.75 1.5 0.8	ma:hna	0	1221
2366	30_three	THREE	Chibcha	Chibcha	mika	mika	m i k a	chib1270	492	6.24999	-74.1666		406	0	?	m i - - - k a	4 7 1 7	AXBZ	MIKA	10	10.M.C 10.I.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	mika	0	1218
2367	30_three	THREE	CentralTunebo	Central Tunebo	'baja	'baja	'b/b a j a	cent2150	492	6.8867	-72.097		406	0	?	'b/b a j a	1 7 6 7	AXBZ	PAJA	9	9.P.C 9.A.V 9.J.C 9.A.V	2.0 1.5 1.75 0.8	'b/baja	0	1220
2368	30_three	THREE	Bari	Barí	miktentɨkou	miktentɨkou	m i k t e n t ɨ k o u	bari1297	492	9.08497	-72.9353		1287	0	?	m i k t e n t ɨ k o u	4 7 1 1 7 4 1 7 1 7 7	AXMBYMBYBYZ	MIKTENTIKUY	3	3.M.C 3.I.V 3.K.c 3.T.C 3.E.V 3.N.c 3.T.C 3.I.V 3.K.C 3.U.V 3.Y.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	miktentɨkou	0	1219
1275	108_tongue	TONGUE	Pech	Pech	ùwà	ùwà	ù/u w à/a	pech1241	1205	15.8033	-85.558		233	0	?	- ù/u w à/a -	7 6 7	XBZ	YWA	21	21.Y.V 21.W.C 21.A.V	1.5 1.75 0.8	ù/uwà/a	0	1229
1276	108_tongue	TONGUE	Rama	Rama	ku:p	ku:p	k u: p	rama1270	1205	11.5007	-83.8571		233	0	?	k u: p	1 7 1	AXN	KYP	22	22.K.C 22.Y.V 22.P.c	2.0 1.5 0.8	ku:p	0	1235
1277	108_tongue	TONGUE	MalekuJaika	Maléku Jaíka	ku:	ku:	k u:	male1297	1205	10.7485	-84.7318		233	0	?	k u: - - -	1 7	AX	KY	17	17.K.C 17.Y.V	2.0 1.5	ku:	1	1229
1278	108_tongue	TONGUE	Boruca	Boruca	kuátkuà	kuátkuà	k u á/a t k u à/a	boru1252	1205	8.88093	-83.2124		233	0	?	k u á/a t k u à/a	1 7 7 1 1 7 7	AXYMBYZ	KYATKYA	4	4.K.C 4.Y.V 4.A.V 4.T.c 4.K.C 4.Y.V 4.A.V	2.0 1.5 1.3 1.1 1.75 1.3 0.8	kuá/atkuà/a	0	1228
1279	108_tongue	TONGUE	Bribri	Bribri	kǔʔ	kǔʔ	k ǔ/u ʔ	brib1243	1205	9.39794	-83.0539		233	0	?	k ǔ/u - - ʔ	1 7 1	AXN	KYH	5	5.K.C 5.Y.V 5.H.c	2.0 1.5 0.8	kǔ/uʔ	0	1229
1280	108_tongue	TONGUE	Cabecar	Cabécar	kú	kú	k ú/u	cabe1245	1205	9.67031	-83.4102		233	0	?	k ú/u - - -	1 7	AX	KY	7	7.K.C 7.Y.V	2.0 1.5	kú/u	0	1229
1281	108_tongue	TONGUE	Teribe	Teribe	kʰèɾkuó	kʰèɾkuó	kʰ è/e ɾ k u ó/o	teri1250	1205	9.067	-82.9631		235	0	?	kʰ è/e ɾ k u ó/o	1 7 5 1 7 7	AXMBYZ	KERKYU	24	24.K.C 24.E.V 24.R.c 24.K.C 24.Y.V 24.U.V	2.0 1.5 1.1 1.75 1.3 0.8	kʰè/eɾkuó/o	0	1237
1282	108_tongue	TONGUE	Ngabere	Ngäbere	tɯdɾɔ	tɯdɾɔ	t ɯ d ɾ ɔ	ngab1239	1205	8.8251	-82.3911		232	0	?	t ɯ d ɾ ɔ	1 7 1 5 7	AXBCZ	TITRU	20	20.T.C 20.I.V 20.T.C 20.R.C 20.U.V	2.0 1.5 1.75 1.5 0.8	tɯdɾɔ	0	1234
1283	108_tongue	TONGUE	Buglere	Buglere	kwiɾa	kwiɾa	k w i ɾ a	bugl1243	1205	8.57695	-81.25648		233	0	?	k w i ɾ a	1 6 7 5 7	ACXBZ	KWIRA	6	6.K.C 6.W.C 6.I.V 6.R.C 6.A.V	2.0 1.5 1.5 1.75 0.8	kwiɾa	0	1230
1284	108_tongue	TONGUE	Dorasque	Dorasque	kuba	kuba	k u b a	dora1242	1205	8.567442	-82.375717		233	0	?	k u b a -	1 7 1 7	AXBZ	KYPA	13	13.K.C 13.Y.V 13.P.C 13.A.V	2.0 1.5 1.75 0.8	kuba	0	1229
1285	108_tongue	TONGUE	SanBlasKuna	San Blas Kuna	kwapinni	kwapinni	k w a p i n n i	sanb1242	1205	9.15686	-78.3075		233	0	?	k w a p i n n i	1 6 7 1 7 4 4 7	ACXBYMBZ	KWAPINNI	23	23.K.C 23.W.C 23.A.V 23.P.C 23.I.V 23.N.c 23.N.C 23.I.V	2.0 1.5 1.5 1.75 1.3 1.1 1.75 0.8	kwapinni	0	1236
1286	108_tongue	TONGUE	Cogui	Cogui	hu'angala	hu'angala	h u 'a/a n g a l a	cogu1240	1205	10.9485	-73.8043		1290	0	?	h u 'a/a n g a l a	3 7 7 4 1 7 5 7	AXYMBYBZ	HYANKALA	12	12.H.C 12.Y.V 12.A.V 12.N.c 12.K.C 12.A.V 12.L.C 12.A.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 0.8	hu'a/angala	0	1232
1287	108_tongue	TONGUE	Arhuaco	Arhuaco	ko'ɾiʔgənɨ	ko'ɾiʔgənɨ	k o 'ɾ/ɾ i ʔ g ə n ɨ	arhu1242	1205	10.7018	-73.6363		233	0	?	k o 'ɾ/ɾ i ʔ g ə n ɨ	1 7 5 7 1 1 7 4 7	AXBYMBYBZ	KURIHKENI	1	1.K.C 1.U.V 1.R.C 1.I.V 1.H.c 1.K.C 1.E.V 1.N.C 1.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	ko'ɾ/ɾiʔgənɨ	0	1226
1288	108_tongue	TONGUE	Malayo	Malayo	kongɨɾa	kongɨɾa	k o n g ɨ ɾ a	mala1522	1205	10.9286	-73.4056		233	0	?	k o n g ɨ ɾ a	1 7 4 1 7 5 7	AXMBYBZ	KUNKIRA	16	16.K.C 16.U.V 16.N.c 16.K.C 16.I.V 16.R.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kongɨɾa	0	1233
1289	108_tongue	TONGUE	Chimila	Chimila	ku'a:ʔ	ku'a:ʔ	k u 'a:/a: ʔ	chim1309	1205	10.1902	-74.2559		233	0	?	k u - 'a:/a: ʔ	1 7 7 1	AXYN	KYAH	11	11.K.C 11.Y.V 11.A.V 11.H.c	2.0 1.5 1.3 0.8	ku'a:/a:ʔ	0	1229
1290	108_tongue	TONGUE	Chibcha	Chibcha	pkua	pkua	p k u a	chib1270	1205	6.24999	-74.1666		233	0	?	p k u a	1 1 7 7	ACYZ	PKYA	10	10.P.C 10.K.C 10.Y.V 10.A.V	2.0 1.5 1.3 0.8	pkua	0	1231
1291	108_tongue	TONGUE	CentralTunebo	Central Tunebo	'kuwa	'kuwa	'k/k u w a	cent2150	1205	6.8867	-72.097		233	0	?	'k/k u w a -	1 7 6 7	AXBZ	KYWA	9	9.K.C 9.Y.V 9.W.C 9.A.V	2.0 1.5 1.75 0.8	'k/kuwa	0	1229
1292	108_tongue	TONGUE	Bari	Barí	kobẽ:	kobẽ:	k o b ẽ:	bari1297	1205	9.08497	-72.9353		233	0	?	k o b ẽ:	1 7 1 7	AXBZ	KUPE	3	3.K.C 3.U.V 3.P.C 3.E.V	2.0 1.5 1.75 0.8	kobẽ:	0	1227
750	25_tooth	TOOTH	Pech	Pech	kĩ́ʔ	kĩ́ʔ	k ĩ́/ĩ ʔ	pech1241	1380	15.8033	-85.558		141	0	?	k ĩ́/ĩ ʔ	1 7 1	AXN	KIH	21	21.K.C 21.I.V 21.H.c	2.0 1.5 0.8	kĩ́/ĩʔ	0	1247
751	25_tooth	TOOTH	Rama	Rama	si:k	si:k	s i: k	rama1270	1380	11.5007	-83.8571		136	0	?	s i: k -	3 7 1	AXN	SIK	22	22.S.C 22.I.V 22.K.c	2.0 1.5 0.8	si:k	1	1241
752	25_tooth	TOOTH	MalekuJaika	Maléku Jaíka	oka:	oka:	o k a:	male1297	1380	10.7485	-84.7318		138	0	?	- o k a:	7 1 7	XBZ	UKA	17	17.U.V 17.K.C 17.A.V	1.5 1.75 0.8	oka:	0	1241
753	25_tooth	TOOTH	Boruca	Boruca	síʔ	síʔ	s í/i ʔ	boru1252	1380	8.88093	-83.2124		1291	0	?	s í/i ʔ	3 7 1	AXN	SIH	4	4.S.C 4.I.V 4.H.c	2.0 1.5 0.8	sí/iʔ	0	1240
754	25_tooth	TOOTH	Bribri	Bribri	aká	aká	a k á/a	brib1243	1380	9.39794	-83.0539		138	0	?	- a k á/a	7 1 7	XBZ	AKA	5	5.A.V 5.K.C 5.A.V	1.5 1.75 0.8	aká/a	0	1241
755	25_tooth	TOOTH	Cabecar	Cabécar	kà	kà	k à/a	cabe1245	1380	9.67031	-83.4102		138	0	?	- - k à/a	1 7	AX	KA	7	7.K.C 7.A.V	2.0 1.5	kà/a	0	1241
756	25_tooth	TOOTH	Teribe	Teribe	kòuó	kòuó	k ò/o u ó/o	teri1250	1380	9.067	-82.9631		138	0	?	k ò/o u ó/o	1 7 7 7	AXYZ	KUYU	24	24.K.C 24.U.V 24.Y.V 24.U.V	2.0 1.5 1.3 0.8	kò/ouó/o	0	1248
757	25_tooth	TOOTH	Ngabere	Ngäbere	tu	tu	t u	ngab1239	1380	8.8251	-82.3911		139	0	?	t u	1 7	AX	TY	20	20.T.C 20.Y.V	2.0 1.5	tu	0	1244
758	25_tooth	TOOTH	Buglere	Buglere	dau	dau	d a u	bugl1243	1380	8.57695	-81.25648		1292	0	?	d a u	1 7 7	AXZ	TAY	6	6.T.C 6.A.V 6.Y.V	2.0 1.5 0.8	dau	0	1242
759	25_tooth	TOOTH	Dorasque	Dorasque	su	su	s u	dora1242	1380	8.567442	-82.375717		139	0	?	s u	3 7	AX	SY	13	13.S.C 13.Y.V	2.0 1.5	su	1	1246
760	25_tooth	TOOTH	SanBlasKuna	San Blas Kuna	nukala	nukala	n u k a l a	sanb1242	1380	9.15686	-78.3075		139	0	?	n u k a l a	4 7 1 7 5 7	AXBYBZ	NYKALA	23	23.N.C 23.Y.V 23.K.C 23.A.V 23.L.C 23.A.V	2.0 1.5 1.75 1.3 1.75 0.8	nukala	0	1245
761	25_tooth	TOOTH	Cogui	Cogui	hu'ala	hu'ala	h u 'a/a l a	cogu1240	1380	10.9485	-73.8043		1293	0	?	h u - 'a/a l a	3 7 7 5 7	AXYBZ	HYALA	12	12.H.C 12.Y.V 12.A.V 12.L.C 12.A.V	2.0 1.5 1.3 1.75 0.8	hu'a/ala	0	1245
762	25_tooth	TOOTH	Arhuaco	Arhuaco	'kəkkɨ	'kəkkɨ	'k/k ə k k ɨ	arhu1242	1380	10.7018	-73.6363		140	0	?	'k/k ə k k ɨ	1 7 1 1 7	AXMBZ	KEKKI	1	1.K.C 1.E.V 1.K.c 1.K.C 1.I.V	2.0 1.5 1.1 1.75 0.8	'k/kəkkɨ	0	1238
763	25_tooth	TOOTH	Malayo	Malayo	kɨ'kka	kɨ'kka	k ɨ 'k/k k a	mala1522	1380	10.9286	-73.4056		140	0	?	k ɨ 'k/k k a	1 7 1 1 7	AXMBZ	KIKKA	16	16.K.C 16.I.V 16.K.c 16.K.C 16.A.V	2.0 1.5 1.1 1.75 0.8	kɨ'k/kka	0	1238
764	25_tooth	TOOTH	Chimila	Chimila	di:	di:	d i:	chim1309	1380	10.1902	-74.2559		136	0	?	d i:	1 7	AX	TI	11	11.T.C 11.I.V	2.0 1.5	di:	0	1244
765	25_tooth	TOOTH	Chibcha	Chibcha	sika	sika	s i k a	chib1270	1380	6.24999	-74.1666		136	0	?	s i k a	3 7 1 7	AXBZ	SIKA	10	10.S.C 10.I.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	sika	0	1241
766	25_tooth	TOOTH	CentralTunebo	Central Tunebo	'ɾuʔɾa	'ɾuʔɾa	'ɾ/ɾ u ʔ ɾ a	cent2150	1380	6.8867	-72.097		141	0	?	'ɾ/ɾ u ʔ ɾ a	5 7 1 5 7	AXBCZ	RYHRA	9	9.R.C 9.Y.V 9.H.C 9.R.C 9.A.V	2.0 1.5 1.75 1.5 0.8	'ɾ/ɾuʔɾa	0	1243
767	25_tooth	TOOTH	Bari	Barí	nunu:	nunu:	n u n u:	bari1297	1380	9.08497	-72.9353		141	0	?	n u n u:	4 7 4 7	AXBZ	NYNY	3	3.N.C 3.Y.V 3.N.C 3.Y.V	2.0 1.5 1.75 0.8	nunu:	0	1239
79	107_tree	TREE	Pech	Pech	pã̀jh	pã̀jh	p ã̀/ã j h	pech1241	906	15.8033	-85.558		27	0	?	p ã̀/ã j h	1 7 6 3	AXLN	PAJH	21	21.P.C 21.A.V 21.J.c 21.H.c	2.0 1.5 1.1 0.8	pã̀/ãjh	0	1254
80	107_tree	TREE	Rama	Rama	ka:t	ka:t	k a: t	rama1270	906	11.5007	-83.8571		28	0	?	k a: t -	1 7 1	AXN	KAT	22	22.K.C 22.A.V 22.T.c	2.0 1.5 0.8	ka:t	1	1250
81	107_tree	TREE	MalekuJaika	Maléku Jaíka	ko:ɾa	ko:ɾa	k o: ɾ a	male1297	906	10.7485	-84.7318		28	0	?	k o: ɾ a -	1 7 5 7	AXBZ	KURA	17	17.K.C 17.U.V 17.R.C 17.A.V	2.0 1.5 1.75 0.8	ko:ɾa	1	1249
82	107_tree	TREE	Boruca	Boruca	kɾáŋ	kɾáŋ	k ɾ á/a ŋ	boru1252	906	8.88093	-83.2124		28	0	?	k - ɾ á/a ŋ	1 5 7 4	ACXN	KRAN	4	4.K.C 4.R.C 4.A.V 4.N.c	2.0 1.5 1.5 0.8	kɾá/aŋ	0	1249
83	107_tree	TREE	Bribri	Bribri	káɺ	káɺ	k á/a ɺ	brib1243	906	9.39794	-83.0539		28	0	?	k á/a ɺ - -	1 7 5	AXN	KAR	5	5.K.C 5.A.V 5.R.c	2.0 1.5 0.8	ká/aɺ	0	1249
84	107_tree	TREE	Cabecar	Cabécar	kaɺ	kaɺ	k a ɺ	cabe1245	906	9.67031	-83.4102		28	0	?	k a ɺ - -	1 7 5	AXN	KAR	7	7.K.C 7.A.V 7.R.c	2.0 1.5 0.8	kaɺ	0	1249
85	107_tree	TREE	Teribe	Teribe	kʰɔ́	kʰɔ́	kʰ ɔ́/ɔ	teri1250	906	9.067	-82.9631		28	0	?	kʰ ɔ́/ɔ - -	1 7	AX	KU	24	24.K.C 24.U.V	2.0 1.5	kʰɔ́/ɔ	0	1250
86	107_tree	TREE	Ngabere	Ngäbere	kɾi	kɾi	k ɾ i	ngab1239	906	8.8251	-82.3911		28	0	?	k ɾ i	1 5 7	ACX	KRI	20	20.K.C 20.R.C 20.I.V	2.0 1.5 1.5	kɾi	1	1251
87	107_tree	TREE	Buglere	Buglere	gli	gli	g l i	bugl1243	906	8.57695	-81.25648		28	0	?	g l i	1 5 7	ACX	KLI	6	6.K.C 6.L.C 6.I.V	2.0 1.5 1.5	gli	0	1251
88	107_tree	TREE	Dorasque	Dorasque	kalkála	kalkála	k a l k á/a l a	dora1242	906	8.567442	-82.375717		28	0	?	k a l k á/a l a	1 7 5 1 7 5 7	AXMBYBZ	KALKALA	13	13.K.C 13.A.V 13.L.c 13.K.C 13.A.V 13.L.C 13.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kalká/ala	0	1253
89	107_tree	TREE	SanBlasKuna	San Blas Kuna	sappi	sappi	s a p p i	sanb1242	906	9.15686	-78.3075		1303	0	?	s a p p i	3 7 1 1 7	AXMBZ	SAPPI	23	23.S.C 23.A.V 23.P.c 23.P.C 23.I.V	2.0 1.5 1.1 1.75 0.8	sappi	0	1255
90	107_tree	TREE	Cogui	Cogui	'kali	'kali	'k/k a l i	cogu1240	906	10.9485	-73.8043		28	0	?	'k/k a l i	1 7 5 7	AXBZ	KALI	12	12.K.C 12.A.V 12.L.C 12.I.V	2.0 1.5 1.75 0.8	'k/kali	0	1250
91	107_tree	TREE	Arhuaco	Arhuaco	kən	kən	k ə n	arhu1242	906	10.7018	-73.6363		28	0	?	k ə n - -	1 7 4	AXN	KEN	1	1.K.C 1.E.V 1.N.c	2.0 1.5 0.8	kən	0	1249
92	107_tree	TREE	Malayo	Malayo	kɨn	kɨn	k ɨ n	mala1522	906	10.9286	-73.4056		28	0	?	k ɨ n - -	1 7 4	AXN	KIN	16	16.K.C 16.I.V 16.N.c	2.0 1.5 0.8	kɨn	0	1249
93	107_tree	TREE	Chimila	Chimila	ka:	ka:	k a:	chim1309	906	10.1902	-74.2559		28	0	?	k a: - -	1 7	AX	KA	11	11.K.C 11.A.V	2.0 1.5	ka:	1	1250
94	107_tree	TREE	Chibcha	Chibcha	kɨe	kɨe	k ɨ e	chib1270	906	6.24999	-74.1666		28	0	?	k ɨ - e	1 7 7	AXZ	KIE	10	10.K.C 10.I.V 10.E.V	2.0 1.5 0.8	kɨe	1	1250
95	107_tree	TREE	CentralTunebo	Central Tunebo	'kaɾukwa	'kaɾukwa	'k/k a ɾ u k w a	cent2150	906	6.8867	-72.097		28	0	?	'k/k a ɾ u k w a	1 7 5 7 1 6 7	AXBYBCZ	KARYKWA	9	9.K.C 9.A.V 9.R.C 9.Y.V 9.K.C 9.W.C 9.A.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	'k/kaɾukwa	0	1252
96	107_tree	TREE	Bari	Barí	kã:	kã:	k ã:	bari1297	906	9.08497	-72.9353		28	0	?	k ã: - -	1 7	AX	KA	3	3.K.C 3.A.V	2.0 1.5	kã:	0	1250
343	27_tumblefalldown	TUMBLE (FALL DOWN)	Pech	Pech	ã̀h	ã̀h	ã̀/ã h	pech1241	2894	15.8033	-85.558		63	0	?	ã̀/ã h	7 3	XN	AH	21	21.A.V 21.H.c	1.5 0.8	ã̀/ãh	1	1269
344	27_tumblefalldown	TUMBLE (FALL DOWN)	Rama	Rama	kaiɾk	kaiɾk	k a i ɾ k	rama1270	2894	11.5007	-83.8571		1314	0	?	k a i ɾ k	1 7 7 5 1	AXYLN	KAIRK	22	22.K.C 22.A.V 22.I.V 22.R.c 22.K.c	2.0 1.5 1.3 1.1 0.8	kaiɾk	0	1270
345	27_tumblefalldown	TUMBLE (FALL DOWN)	MalekuJaika	Maléku Jaíka	mini:	mini:	m i n i:	male1297	2894	10.7485	-84.7318		1310	0	?	m i n i:	4 7 4 7	AXBZ	MINI	17	17.M.C 17.I.V 17.N.C 17.I.V	2.0 1.5 1.75 0.8	mini:	0	1267
346	27_tumblefalldown	TUMBLE (FALL DOWN)	Boruca	Boruca	trùʔ	trùʔ	t r ù/u ʔ	boru1252	2894	8.88093	-83.2124		1298	0	?	t r ù/u ʔ	1 5 7 1	ACXN	TRYH	4	4.T.C 4.R.C 4.Y.V 4.H.c	2.0 1.5 1.5 0.8	trù/uʔ	0	1258
347	27_tumblefalldown	TUMBLE (FALL DOWN)	Bribri	Bribri	ã́d	ã́d	ã́/ã d	brib1243	2894	9.39794	-83.0539		63	0	?	- ã́/ã d	7 1	XN	AT	5	5.A.V 5.T.c	1.5 0.8	ã́/ãd	0	1259
